precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,15,53,Godsday,Eostara,24,80,65,76,15,Prevailing Direction,90,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,54,Moonday,Eostara,25,80,60,83,30,Prevailing Direction,85,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,55,Twiceday,Eostara,26,75,55,84,45,Prevailing Direction,80,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,56,Thriceday,Eostara,27,70,55,84,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,57,Fourday,Eostara,28,70,50,90,45,From Arctic,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,58,Freeday,Eostara,29,70,50,81,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,59,Godsday,Eostara,30,70,50,73,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,60,Moonday,Pasturemoon,1,70,55,82,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,61,Twiceday,Pasturemoon,2,70,55,83,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,62,Thriceday,Pasturemoon,3,70,55,85,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,63,Fourday,Pasturemoon,4,75,55,80,45,Prevailing Direction,80,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,64,Freeday,Pasturemoon,5,70,55,78,45,From Arctic,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,65,Godsday,Pasturemoon,6,70,55,73,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),35,66,Moonday,Pasturemoon,7,80,60,86,35,From Tropics,85,65,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,67,Twiceday,Pasturemoon,8,70,55,75,45,From Arctic,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),35,68,Thriceday,Pasturemoon,9,75,55,73,35,Prevailing Direction,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,69,Fourday,Pasturemoon,10,70,55,89,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),35,70,Freeday,Pasturemoon,11,75,55,78,35,Prevailing Direction,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,71,Godsday,Pasturemoon,12,80,65,90,20,From Tropics,85,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,72,Moonday,Pasturemoon,13,70,50,90,0,Indescernable,80,50,Coldwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,73,Twiceday,Pasturemoon,14,70,50,76,10,From Arctic,80,50,Coldwave,5,-,-,-,400,250,50,25
No Precipitation,0,74,Thriceday,Pasturemoon,15,70,50,77,0,Indescernable,80,50,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,75,Fourday,Pasturemoon,16,70,50,86,0,Indescernable,80,50,Coldwave,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,76,Freeday,Pasturemoon,17,70,50,79,0,Indescernable,80,50,Coldwave,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,77,Godsday,Pasturemoon,18,75,55,86,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,78,Moonday,Pasturemoon,19,80,60,85,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,79,Twiceday,Pasturemoon,20,80,65,71,0,Indescernable,90,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,80,Thriceday,Pasturemoon,21,80,65,79,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,81,Fourday,Pasturemoon,22,85,70,71,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,82,Freeday,Pasturemoon,23,90,75,80,0,Indescernable,105,85,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,83,Godsday,Pasturemoon,24,95,75,77,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,84,Moonday,Pasturemoon,25,95,75,79,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,85,Twiceday,Pasturemoon,26,90,75,86,10,Prevailing Direction,105,85,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,86,Thriceday,Pasturemoon,27,95,75,86,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,87,Fourday,Pasturemoon,28,95,75,89,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,88,Freeday,Pasturemoon,29,90,70,76,15,From Arctic,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,89,Godsday,Pasturemoon,30,90,75,80,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,90,Moonday,Fallowmoon,1,95,75,57,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,91,Twiceday,Fallowmoon,2,100,80,67,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,92,Thriceday,Fallowmoon,3,90,70,57,15,From Arctic,100,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,93,Fourday,Fallowmoon,4,90,75,66,5,Prevailing Direction,100,80,Drought,2.5,-,-,-,500,300,50,25
No Precipitation,0,94,Freeday,Fallowmoon,5,100,80,44,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,95,Godsday,Fallowmoon,6,100,80,43,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,96,Moonday,Fallowmoon,7,90,75,50,15,Prevailing Direction,100,80,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,97,Twiceday,Fallowmoon,8,95,75,67,5,Prevailing Direction,110,80,Drought,2.5,-,-,-,500,300,50,25
No Precipitation,20,98,Thriceday,Fallowmoon,9,90,70,61,20,From Arctic,95,70,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,99,Fourday,Fallowmoon,10,95,75,41,5,From Tropics,110,80,Drought,2.5,-,-,-,500,300,50,25
No Precipitation,20,100,Freeday,Fallowmoon,11,90,75,60,20,Prevailing Direction,95,80,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,101,Godsday,Fallowmoon,12,95,75,62,5,Prevailing Direction,110,80,Drought,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,102,Moonday,Fallowmoon,13,100,80,41,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,103,Twiceday,Fallowmoon,14,95,75,48,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,104,Thriceday,Fallowmoon,15,100,80,55,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,105,Fourday,Fallowmoon,16,90,75,58,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,106,Freeday,Fallowmoon,17,90,75,65,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,107,Godsday,Fallowmoon,18,95,75,56,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,108,Moonday,Fallowmoon,19,100,80,56,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,109,Twiceday,Fallowmoon,20,100,80,56,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,110,Thriceday,Fallowmoon,21,95,75,41,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,111,Fourday,Fallowmoon,22,85,70,67,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,112,Freeday,Fallowmoon,23,85,65,55,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,113,Godsday,Fallowmoon,24,85,65,62,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,114,Moonday,Fallowmoon,25,90,70,58,5,From Tropics,100,75,Normal,2.5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,115,Twiceday,Fallowmoon,26,90,75,48,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,116,Thriceday,Fallowmoon,27,90,70,41,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,117,Fourday,Fallowmoon,28,95,75,52,5,From Tropics,110,80,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,20,118,Freeday,Fallowmoon,29,90,70,52,20,From Arctic,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,119,Godsday,Fallowmoon,30,85,70,61,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,120,Moonday,Midsummer,1,80,65,81,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),45,121,Twiceday,Midsummer,2,80,60,72,45,Prevailing Direction,85,60,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),200,122,Thriceday,Midsummer,3,85,70,90,200,Prevailing Direction,85,70,Tornado,100,,,,50,30,15,10
Light Rain (<1/2 inch),45,123,Fourday,Midsummer,4,90,75,79,45,From Tropics,95,80,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Heavy Rain (<1.5 inch),0,124,Freeday,Midsummer,5,105,80,73,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,125,Godsday,Midsummer,6,100,80,83,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,126,Moonday,Midsummer,7,105,80,90,0,Indescernable,125,90,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,127,Twiceday,Midsummer,8,95,75,82,10,From Arctic,115,85,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,128,Thriceday,Midsummer,9,100,80,83,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,129,Fourday,Midsummer,10,95,75,90,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,130,Freeday,Midsummer,11,100,80,90,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
Heavy Rain (<1.5 inch),10,131,Godsday,Midsummer,12,95,75,78,10,Prevailing Direction,115,85,Normal,5,-,-,-,50,30,15,10
No Precipitation,25,132,Moonday,Midsummer,13,90,75,79,25,Prevailing Direction,100,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,133,Twiceday,Midsummer,14,95,75,79,10,Prevailing Direction,115,85,Normal,5,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,134,Thriceday,Midsummer,15,85,70,80,0,Indescernable,100,80,Normal,0,-,-,-,50,30,15,10
Light Rain (<1/2 inch),10,135,Fourday,Midsummer,16,85,65,76,10,Prevailing Direction,100,75,Normal,5,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),0,136,Freeday,Midsummer,17,75,55,77,0,Indescernable,85,65,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,137,Godsday,Midsummer,18,85,65,76,0,Indescernable,100,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,138,Moonday,Midsummer,19,85,70,87,0,Indescernable,100,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,139,Twiceday,Midsummer,20,90,70,84,0,Indescernable,105,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,140,Thriceday,Midsummer,21,90,75,87,0,Indescernable,105,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,141,Fourday,Midsummer,22,90,75,79,0,Indescernable,105,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,142,Freeday,Midsummer,23,95,75,74,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,143,Godsday,Midsummer,24,95,75,79,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,144,Moonday,Midsummer,25,100,80,73,0,Indescernable,120,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,145,Twiceday,Midsummer,26,105,80,81,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,146,Thriceday,Midsummer,27,105,80,88,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,147,Fourday,Midsummer,28,105,80,89,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,148,Freeday,Midsummer,29,100,80,80,0,Indescernable,120,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,149,Godsday,Midsummer,30,105,80,79,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,150,Moonday,Haymoon,1,100,80,89,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,151,Twiceday,Haymoon,2,100,80,78,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,152,Thriceday,Haymoon,3,100,80,90,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,153,Fourday,Haymoon,4,95,75,83,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),20,154,Freeday,Haymoon,5,90,75,85,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,155,Godsday,Haymoon,6,90,75,83,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,156,Moonday,Haymoon,7,95,75,84,5,Prevailing Direction,115,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,157,Twiceday,Haymoon,8,90,70,79,20,From Arctic,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,158,Thriceday,Haymoon,9,90,70,71,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),30,159,Fourday,Haymoon,10,85,65,82,30,From Arctic,95,70,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
Light Rain (<1/2 inch),40,160,Freeday,Haymoon,11,80,65,81,40,Prevailing Direction,85,65,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,161,Godsday,Haymoon,12,85,65,77,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,162,Moonday,Haymoon,13,85,70,72,10,Prevailing Direction,100,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,163,Twiceday,Haymoon,14,85,65,81,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,164,Thriceday,Haymoon,15,90,70,74,15,From Tropics,105,80,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,15,165,Fourday,Haymoon,16,90,70,83,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,166,Freeday,Haymoon,17,85,70,72,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,167,Godsday,Haymoon,18,85,70,82,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,168,Moonday,Haymoon,19,85,65,71,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,169,Twiceday,Haymoon,20,80,65,81,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,30,170,Thriceday,Haymoon,21,85,65,88,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,171,Fourday,Haymoon,22,80,65,87,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,172,Freeday,Haymoon,23,85,65,74,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,35,173,Godsday,Haymoon,24,85,65,86,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),25,174,Moonday,Haymoon,25,85,70,89,25,Prevailing Direction,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),35,175,Twiceday,Haymoon,26,85,65,87,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
Moderate Rain (<3/4 inch),25,176,Thriceday,Haymoon,27,90,70,90,25,From Tropics,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,40,177,Fourday,Haymoon,28,85,70,88,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,178,Freeday,Haymoon,29,85,70,88,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,179,Godsday,Haymoon,30,85,70,85,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,180,Moonday,Harvest,1,90,75,87,25,From Tropics,100,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,181,Twiceday,Harvest,2,90,75,81,15,From Tropics,105,85,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),5,182,Thriceday,Harvest,3,90,75,74,5,From Tropics,105,85,Normal,2.5,-,-,-,150,100,25,15
No Precipitation,5,183,Fourday,Harvest,4,90,70,74,5,Prevailing Direction,105,80,Normal,2.5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,184,Freeday,Harvest,5,80,65,81,0,Indescernable,90,75,Normal,0,-,-,-,150,100,25,15
