precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Trace Rain (<1/8 inch),0,38,Thriceday,Eostara,9,70,50,47,0,Indescernable,75,50,Heatwave,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,39,Fourday,Eostara,10,70,50,53,0,Indescernable,75,50,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,0,40,Freeday,Eostara,11,70,50,70,0,Indescernable,75,50,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,41,Godsday,Eostara,12,60,40,45,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
Moderate Snow (2 inch),0,42,Moonday,Eostara,13,35,15,66,0,Indescernable,35,10,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,43,Twiceday,Eostara,14,50,30,50,0,Indescernable,50,25,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,44,Thriceday,Eostara,15,65,45,53,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,45,Fourday,Eostara,16,65,45,54,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,46,Freeday,Eostara,17,65,45,54,0,Indescernable,70,45,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,47,Godsday,Eostara,18,50,30,62,10,From Arctic,50,15,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,48,Moonday,Eostara,19,65,45,65,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,49,Twiceday,Eostara,20,60,40,45,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,50,Thriceday,Eostara,21,60,40,59,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,51,Fourday,Eostara,22,50,30,65,10,Prevailing Direction,50,15,Normal,5,-,-,-,400,250,50,25
Light Snow (1 inch),20,52,Freeday,Eostara,23,40,20,59,20,Prevailing Direction,40,-10,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),30,53,Godsday,Eostara,24,30,15,50,30,From Arctic,0,-25,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Snow (1/2 inch),20,54,Moonday,Eostara,25,35,15,63,20,Prevailing Direction,10,-15,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Moderate Snow (2 inch),0,55,Twiceday,Eostara,26,18,10,46,0,Indescernable,15,5,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,56,Thriceday,Eostara,27,35,15,46,0,Indescernable,35,10,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,57,Fourday,Eostara,28,18,10,64,0,Indescernable,15,5,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,58,Freeday,Eostara,29,18,10,48,15,Prevailing Direction,-5,-20,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,59,Godsday,Eostara,30,18,10,55,30,Prevailing Direction,-20,-35,Drought,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,60,Moonday,Pasturemoon,1,70,55,23,20,Prevailing Direction,70,55,Heatwave,10,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),30,61,Twiceday,Pasturemoon,2,70,55,26,30,From Arctic,70,55,Heatwave,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),40,62,Thriceday,Pasturemoon,3,70,55,29,40,From Arctic,70,55,Heatwave,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,63,Fourday,Pasturemoon,4,70,55,35,45,Prevailing Direction,70,55,Heatwave,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,64,Freeday,Pasturemoon,5,70,55,25,45,Prevailing Direction,70,55,Heatwave,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,65,Godsday,Pasturemoon,6,65,45,29,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,66,Moonday,Pasturemoon,7,70,50,21,30,Prevailing Direction,70,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,67,Twiceday,Pasturemoon,8,60,40,38,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,68,Thriceday,Pasturemoon,9,50,30,29,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),45,69,Fourday,Pasturemoon,10,40,20,38,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,70,Freeday,Pasturemoon,11,40,20,32,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),0,71,Godsday,Pasturemoon,12,35,15,40,0,Indescernable,35,10,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,72,Moonday,Pasturemoon,13,35,15,23,0,Indescernable,35,10,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,15,73,Twiceday,Pasturemoon,14,35,15,23,15,Prevailing Direction,15,-10,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),5,74,Thriceday,Pasturemoon,15,35,15,24,5,Prevailing Direction,35,10,Coldwave,2.5,-,-,-,400,250,50,25
Trace Snow (1/2 inch),15,75,Fourday,Pasturemoon,16,35,15,31,15,From Arctic,15,-10,Coldwave,7.5,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),25,76,Freeday,Pasturemoon,17,35,15,31,25,Prevailing Direction,5,-20,Coldwave,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,77,Godsday,Pasturemoon,18,40,20,24,40,From Arctic,40,-25,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),30,78,Moonday,Pasturemoon,19,50,30,29,30,Prevailing Direction,50,0,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),20,79,Twiceday,Pasturemoon,20,60,40,39,20,Prevailing Direction,60,40,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),30,80,Thriceday,Pasturemoon,21,40,20,29,30,From Arctic,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,81,Fourday,Pasturemoon,22,40,20,25,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,82,Freeday,Pasturemoon,23,50,30,28,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,83,Godsday,Pasturemoon,24,65,45,38,35,From Tropics,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,84,Moonday,Pasturemoon,25,70,50,40,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),30,85,Twiceday,Pasturemoon,26,65,45,31,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,30,86,Thriceday,Pasturemoon,27,65,45,27,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,87,Fourday,Pasturemoon,28,70,50,30,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),30,88,Freeday,Pasturemoon,29,60,40,25,30,From Arctic,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),20,89,Godsday,Pasturemoon,30,70,50,34,20,From Tropics,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,30,90,Moonday,Fallowmoon,1,65,45,23,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,91,Twiceday,Fallowmoon,2,60,40,21,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,92,Thriceday,Fallowmoon,3,50,30,35,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,93,Fourday,Fallowmoon,4,60,40,32,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,94,Freeday,Fallowmoon,5,50,30,29,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,95,Godsday,Fallowmoon,6,50,30,38,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),35,96,Moonday,Fallowmoon,7,65,45,37,35,From Tropics,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,97,Twiceday,Fallowmoon,8,70,55,40,20,From Tropics,70,55,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),30,98,Thriceday,Fallowmoon,9,65,45,36,30,From Arctic,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),40,99,Fourday,Fallowmoon,10,60,40,21,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),30,100,Freeday,Fallowmoon,11,65,45,38,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,101,Godsday,Fallowmoon,12,50,30,35,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,102,Moonday,Fallowmoon,13,65,45,39,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),0,103,Twiceday,Fallowmoon,14,75,55,27,0,Indescernable,80,55,Morning Mist/Fog: 1 hours,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,104,Thriceday,Fallowmoon,15,80,60,39,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,105,Fourday,Fallowmoon,16,80,60,29,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,106,Freeday,Fallowmoon,17,70,55,36,15,Prevailing Direction,70,55,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,107,Godsday,Fallowmoon,18,75,55,40,5,Prevailing Direction,80,55,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,108,Moonday,Fallowmoon,19,80,60,33,0,Indescernable,85,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,109,Twiceday,Fallowmoon,20,70,50,34,15,From Arctic,70,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,110,Thriceday,Fallowmoon,21,60,40,38,30,From Arctic,60,40,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),20,111,Fourday,Fallowmoon,22,70,50,36,20,From Tropics,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),30,112,Freeday,Fallowmoon,23,60,40,37,30,From Arctic,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),20,113,Godsday,Fallowmoon,24,70,50,28,20,From Tropics,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,114,Moonday,Fallowmoon,25,75,55,32,5,From Tropics,80,55,Normal,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,115,Twiceday,Fallowmoon,26,80,60,36,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,116,Thriceday,Fallowmoon,27,80,60,22,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,117,Fourday,Fallowmoon,28,75,55,22,10,Prevailing Direction,80,55,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,118,Freeday,Fallowmoon,29,80,60,37,0,Indescernable,85,60,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,119,Godsday,Fallowmoon,30,80,60,37,0,Indescernable,85,60,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,120,Moonday,Midsummer,1,75,55,49,10,Prevailing Direction,80,60,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,121,Twiceday,Midsummer,2,80,60,42,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,122,Thriceday,Midsummer,3,80,60,64,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,123,Fourday,Midsummer,4,70,50,55,15,From Arctic,75,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,124,Freeday,Midsummer,5,65,45,58,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),40,125,Godsday,Midsummer,6,50,30,69,40,From Arctic,50,-5,Normal,20,-2/-4/X/X,-3,2/3,150,100,25,15
Trace Rain (<1/8 inch),30,126,Moonday,Midsummer,7,60,40,47,30,Prevailing Direction,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),20,127,Twiceday,Midsummer,8,65,45,59,20,Prevailing Direction,65,45,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Severe Snowstorm,0,128,Thriceday,Midsummer,9,40,20,53,0,Indescernable,40,15,Extreme Precipitation,0,-,-,-,20,20,10,5
Moderate Snow (2 inch),0,129,Fourday,Midsummer,10,40,20,47,0,Indescernable,40,15,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,130,Freeday,Midsummer,11,40,20,69,15,From Arctic,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,131,Godsday,Midsummer,12,65,45,45,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,132,Moonday,Midsummer,13,50,30,47,10,From Arctic,50,15,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,133,Twiceday,Midsummer,14,40,20,41,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),15,134,Thriceday,Midsummer,15,50,30,55,15,Prevailing Direction,50,10,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Light Snow (1 inch),25,135,Fourday,Midsummer,16,40,20,60,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,136,Freeday,Midsummer,17,60,40,52,10,Prevailing Direction,65,40,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),20,137,Godsday,Midsummer,18,50,30,48,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,138,Moonday,Midsummer,19,50,30,45,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,139,Twiceday,Midsummer,20,50,30,62,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,140,Thriceday,Midsummer,21,50,30,54,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,141,Fourday,Midsummer,22,70,50,66,0,Indescernable,75,50,Normal,0,-,-,-,150,100,25,15
Trace Rain (<1/8 inch),0,142,Freeday,Midsummer,23,70,55,53,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,143,Godsday,Midsummer,24,65,45,43,15,From Arctic,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,144,Moonday,Midsummer,25,75,55,42,0,Indescernable,80,60,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,145,Twiceday,Midsummer,26,80,60,50,0,Indescernable,85,65,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,146,Thriceday,Midsummer,27,80,60,43,0,Indescernable,85,65,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,147,Fourday,Midsummer,28,80,60,69,0,Indescernable,85,65,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,148,Freeday,Midsummer,29,75,55,49,10,Prevailing Direction,80,60,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,149,Godsday,Midsummer,30,75,55,57,10,Prevailing Direction,80,60,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,150,Moonday,Haymoon,1,75,55,67,10,Prevailing Direction,80,60,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),20,151,Twiceday,Haymoon,2,70,50,67,20,From Arctic,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,152,Thriceday,Haymoon,3,70,55,50,5,Prevailing Direction,75,60,Normal,2.5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,153,Fourday,Haymoon,4,80,60,57,0,Indescernable,85,65,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,154,Freeday,Haymoon,5,75,55,63,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,155,Godsday,Haymoon,6,70,55,48,10,Prevailing Direction,75,60,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,156,Moonday,Haymoon,7,70,50,57,25,Prevailing Direction,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,157,Twiceday,Haymoon,8,70,55,57,10,Prevailing Direction,75,60,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,158,Thriceday,Haymoon,9,70,50,50,25,Prevailing Direction,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),15,159,Fourday,Haymoon,10,75,55,62,15,From Tropics,80,60,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),25,160,Freeday,Haymoon,11,70,55,43,25,Prevailing Direction,70,55,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),15,161,Godsday,Haymoon,12,80,60,65,15,From Tropics,85,65,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),25,162,Moonday,Haymoon,13,75,55,41,25,Prevailing Direction,80,55,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,25,163,Twiceday,Haymoon,14,75,55,43,25,Prevailing Direction,80,55,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),35,164,Thriceday,Haymoon,15,70,55,56,35,Prevailing Direction,70,55,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),25,165,Fourday,Haymoon,16,75,55,48,25,Prevailing Direction,80,55,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),15,166,Freeday,Haymoon,17,80,60,47,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,167,Godsday,Haymoon,18,75,55,60,15,Prevailing Direction,80,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,168,Moonday,Haymoon,19,75,55,57,15,Prevailing Direction,80,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,169,Twiceday,Haymoon,20,80,60,44,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,170,Thriceday,Haymoon,21,75,55,64,10,Prevailing Direction,80,60,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),20,171,Fourday,Haymoon,22,70,55,45,20,Prevailing Direction,70,55,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,172,Freeday,Haymoon,23,70,55,48,20,Prevailing Direction,70,55,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,173,Godsday,Haymoon,24,75,55,63,10,Prevailing Direction,80,60,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,174,Moonday,Haymoon,25,70,50,51,25,From Arctic,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,175,Twiceday,Haymoon,26,70,50,59,25,Prevailing Direction,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),15,176,Thriceday,Haymoon,27,70,55,61,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),5,177,Fourday,Haymoon,28,80,60,63,5,From Tropics,85,65,Normal,2.5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,178,Freeday,Haymoon,29,80,60,68,0,Indescernable,85,65,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,179,Godsday,Haymoon,30,75,55,57,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,180,Moonday,Harvest,1,65,45,35,15,Prevailing Direction,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,181,Twiceday,Harvest,2,65,45,39,5,Prevailing Direction,65,45,Normal,2.5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,182,Thriceday,Harvest,3,65,45,38,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
