precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Light Snow (1 inch),35,13,Twiceday,Springmoon,14,40,20,82,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),25,14,Thriceday,Springmoon,15,50,30,83,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),15,15,Fourday,Springmoon,16,60,40,88,15,Prevailing Direction,70,40,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,0,16,Freeday,Springmoon,17,35,15,85,0,Indescernable,35,10,Extreme Precipitation,0,-,-,-,500,300,50,25
Light Snow (1 inch),0,17,Godsday,Springmoon,18,40,20,85,0,Indescernable,40,15,Normal,0,-,-,-,400,250,50,25
Heavy Snow (4 inch),10,18,Moonday,Springmoon,19,35,15,78,10,Prevailing Direction,20,-5,Normal,5,-,-,-,50,30,15,10
No Precipitation,25,19,Twiceday,Springmoon,20,30,15,75,25,From Arctic,0,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,20,Thriceday,Springmoon,21,30,15,72,40,From Arctic,-5,-30,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,21,Fourday,Springmoon,22,30,15,75,45,Prevailing Direction,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,22,Freeday,Springmoon,23,30,15,71,45,Prevailing Direction,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,23,Godsday,Springmoon,24,50,30,79,30,From Tropics,50,0,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,24,Moonday,Springmoon,25,40,20,88,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,25,Twiceday,Springmoon,26,30,15,89,45,From Arctic,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Snow (4 inch),35,26,Thriceday,Springmoon,27,40,20,81,35,From Tropics,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
Moderate Rain (<3/4 inch),25,27,Fourday,Springmoon,28,60,40,81,25,From Tropics,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,25,28,Freeday,Springmoon,29,60,40,80,25,Prevailing Direction,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,29,Godsday,Springmoon,30,60,40,78,25,Prevailing Direction,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,30,Moonday,Eostara,1,65,45,47,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,30,31,Twiceday,Eostara,2,60,40,67,30,Prevailing Direction,60,40,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,32,Thriceday,Eostara,3,60,40,63,30,Prevailing Direction,60,40,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),40,33,Fourday,Eostara,4,50,30,56,40,Prevailing Direction,50,-5,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,34,Freeday,Eostara,5,65,45,58,25,Prevailing Direction,65,45,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Severe Snowstorm,0,35,Godsday,Eostara,6,50,30,62,0,Indescernable,50,25,Extreme Precipitation,0,-,-,-,20,20,10,5
Light Rain (<1/2 inch),10,36,Moonday,Eostara,7,50,30,50,10,Prevailing Direction,50,15,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,37,Twiceday,Eostara,8,50,30,44,0,Indescernable,50,25,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,38,Thriceday,Eostara,9,50,30,55,15,From Arctic,50,10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,39,Fourday,Eostara,10,50,30,43,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),35,40,Freeday,Eostara,11,50,30,47,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),45,41,Godsday,Eostara,12,50,30,41,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),45,42,Moonday,Eostara,13,50,30,63,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,43,Twiceday,Eostara,14,50,30,67,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,44,Thriceday,Eostara,15,65,45,41,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),40,45,Fourday,Eostara,16,50,30,61,40,From Arctic,50,-5,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),45,46,Freeday,Eostara,17,50,30,43,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),35,47,Godsday,Eostara,18,60,40,42,35,Prevailing Direction,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,20,48,Moonday,Eostara,19,70,50,59,20,From Tropics,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),30,49,Twiceday,Eostara,20,65,45,52,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),40,50,Thriceday,Eostara,21,60,40,69,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,51,Fourday,Eostara,22,50,30,45,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,52,Freeday,Eostara,23,50,30,53,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,53,Godsday,Eostara,24,50,30,66,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,54,Moonday,Eostara,25,70,50,51,30,From Tropics,70,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),20,55,Twiceday,Eostara,26,70,55,67,20,Prevailing Direction,70,55,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),10,56,Thriceday,Eostara,27,80,60,52,10,From Tropics,85,65,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,57,Fourday,Eostara,28,75,55,45,25,Prevailing Direction,80,55,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),15,58,Freeday,Eostara,29,80,65,50,15,From Tropics,85,70,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),5,59,Godsday,Eostara,30,85,65,51,5,Prevailing Direction,95,70,Normal,2.5,-,-,-,400,250,50,25
Severe Snowstorm,0,60,Moonday,Pasturemoon,1,75,55,66,0,Indescernable,80,60,Extreme Precipitation,0,-,-,-,20,20,10,5
No Precipitation,15,61,Twiceday,Pasturemoon,2,70,55,45,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,62,Thriceday,Pasturemoon,3,70,55,50,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,63,Fourday,Pasturemoon,4,70,50,43,30,Prevailing Direction,70,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),40,64,Freeday,Pasturemoon,5,65,45,60,40,Prevailing Direction,65,45,Normal,20,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),30,65,Godsday,Pasturemoon,6,70,50,42,30,Prevailing Direction,70,50,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,66,Moonday,Pasturemoon,7,65,45,54,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,67,Twiceday,Pasturemoon,8,65,45,59,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,68,Thriceday,Pasturemoon,9,65,45,67,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,69,Fourday,Pasturemoon,10,70,50,58,35,Prevailing Direction,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),25,70,Freeday,Pasturemoon,11,70,55,44,25,Prevailing Direction,70,55,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Moderate Rain (<3/4 inch),35,71,Godsday,Pasturemoon,12,70,50,53,35,Prevailing Direction,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,72,Moonday,Pasturemoon,13,65,45,64,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,73,Twiceday,Pasturemoon,14,70,50,57,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,74,Thriceday,Pasturemoon,15,65,45,65,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,75,Fourday,Pasturemoon,16,75,55,53,30,From Tropics,80,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),20,76,Freeday,Pasturemoon,17,80,60,48,20,Prevailing Direction,85,60,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,5,77,Godsday,Pasturemoon,18,80,65,42,5,Prevailing Direction,85,70,Normal,2.5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,78,Moonday,Pasturemoon,19,85,65,70,0,Indescernable,95,70,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,79,Twiceday,Pasturemoon,20,85,70,70,0,Indescernable,95,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,80,Thriceday,Pasturemoon,21,90,70,66,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,81,Fourday,Pasturemoon,22,85,70,54,15,Prevailing Direction,95,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,82,Freeday,Pasturemoon,23,90,70,68,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,83,Godsday,Pasturemoon,24,85,65,60,15,From Arctic,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,84,Moonday,Pasturemoon,25,85,70,43,0,Indescernable,95,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,85,Twiceday,Pasturemoon,26,90,75,66,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,86,Thriceday,Pasturemoon,27,90,75,56,0,Indescernable,100,80,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,87,Fourday,Pasturemoon,28,90,70,62,10,Prevailing Direction,100,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,88,Freeday,Pasturemoon,29,85,65,57,25,From Arctic,90,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,89,Godsday,Pasturemoon,30,85,70,70,15,Prevailing Direction,95,75,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Light Rain (<1/2 inch),25,90,Moonday,Fallowmoon,1,80,65,42,25,From Arctic,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,25,91,Twiceday,Fallowmoon,2,80,65,49,25,Prevailing Direction,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,92,Thriceday,Fallowmoon,3,85,65,57,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,93,Fourday,Fallowmoon,4,80,65,49,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,94,Freeday,Fallowmoon,5,85,65,52,5,Prevailing Direction,95,70,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,95,Godsday,Fallowmoon,6,85,65,62,5,Prevailing Direction,95,70,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,96,Moonday,Fallowmoon,7,90,70,43,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,97,Twiceday,Fallowmoon,8,85,70,43,10,Prevailing Direction,95,75,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),20,98,Thriceday,Fallowmoon,9,80,65,58,20,From Arctic,85,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,99,Fourday,Fallowmoon,10,80,60,68,35,Prevailing Direction,85,60,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,100,Freeday,Fallowmoon,11,80,60,51,35,Prevailing Direction,85,60,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,101,Godsday,Fallowmoon,12,80,60,55,35,Prevailing Direction,85,60,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,102,Moonday,Fallowmoon,13,75,55,69,45,Prevailing Direction,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),45,103,Twiceday,Fallowmoon,14,70,55,70,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,104,Thriceday,Fallowmoon,15,65,45,59,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,105,Fourday,Fallowmoon,16,65,45,60,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,106,Freeday,Fallowmoon,17,70,55,47,30,Prevailing Direction,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),40,107,Godsday,Fallowmoon,18,65,45,42,40,From Arctic,65,45,Normal,20,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,40,108,Moonday,Fallowmoon,19,70,50,63,40,Prevailing Direction,70,50,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,109,Twiceday,Fallowmoon,20,70,50,47,40,Prevailing Direction,70,50,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),30,110,Thriceday,Fallowmoon,21,75,55,57,30,From Tropics,80,55,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,30,111,Fourday,Fallowmoon,22,75,55,51,30,Prevailing Direction,80,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,112,Freeday,Fallowmoon,23,75,55,46,30,Prevailing Direction,80,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),40,113,Godsday,Fallowmoon,24,70,55,58,40,Prevailing Direction,70,55,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Severe Snowstorm,0,114,Moonday,Fallowmoon,25,65,45,64,0,Indescernable,70,45,Extreme Precipitation,0,-,-,-,20,20,10,5
No Precipitation,0,115,Twiceday,Fallowmoon,26,70,55,57,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,116,Thriceday,Fallowmoon,27,70,55,70,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,117,Fourday,Fallowmoon,28,75,55,52,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,118,Freeday,Fallowmoon,29,70,50,59,10,From Arctic,75,50,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,119,Godsday,Fallowmoon,30,70,55,41,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,120,Moonday,Midsummer,1,65,45,79,10,From Arctic,75,45,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,121,Twiceday,Midsummer,2,65,45,85,25,Prevailing Direction,70,45,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),0,122,Thriceday,Midsummer,3,75,55,72,0,Indescernable,85,65,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,123,Fourday,Midsummer,4,75,55,89,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,124,Freeday,Midsummer,5,80,65,79,0,Indescernable,90,75,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,125,Godsday,Midsummer,6,85,65,80,0,Indescernable,100,75,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,126,Moonday,Midsummer,7,85,65,79,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,127,Twiceday,Midsummer,8,85,70,79,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,128,Thriceday,Midsummer,9,85,70,90,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,129,Fourday,Midsummer,10,90,70,86,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,130,Freeday,Midsummer,11,85,70,83,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,131,Godsday,Midsummer,12,95,75,86,0,Indescernable,115,85,Morning Mist/Fog: 2 hours,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,132,Moonday,Midsummer,13,100,80,82,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,133,Twiceday,Midsummer,14,100,80,81,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,134,Thriceday,Midsummer,15,90,75,83,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,135,Fourday,Midsummer,16,95,75,78,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,136,Freeday,Midsummer,17,90,75,79,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,137,Godsday,Midsummer,18,85,70,84,25,From Arctic,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),15,138,Moonday,Midsummer,19,90,70,85,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,0,139,Twiceday,Midsummer,20,95,75,82,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,140,Thriceday,Midsummer,21,90,75,82,10,Prevailing Direction,105,85,Normal,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,141,Fourday,Midsummer,22,95,75,85,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,142,Freeday,Midsummer,23,90,70,79,15,From Arctic,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,143,Godsday,Midsummer,24,90,70,72,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,144,Moonday,Midsummer,25,90,70,73,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,145,Twiceday,Midsummer,26,85,65,85,25,From Arctic,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,146,Thriceday,Midsummer,27,80,65,85,40,Prevailing Direction,85,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,147,Fourday,Midsummer,28,75,55,89,45,From Arctic,80,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,148,Freeday,Midsummer,29,75,55,79,45,Prevailing Direction,80,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,149,Godsday,Midsummer,30,70,55,89,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,150,Moonday,Haymoon,1,70,55,66,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,151,Twiceday,Haymoon,2,70,55,50,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,152,Thriceday,Haymoon,3,70,50,60,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,153,Fourday,Haymoon,4,65,45,60,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,154,Freeday,Haymoon,5,60,40,48,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),0,155,Godsday,Haymoon,6,70,55,67,0,Indescernable,75,60,Evening Mist/Fog: 6 hours,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),10,156,Moonday,Haymoon,7,65,45,46,10,From Arctic,70,45,Normal,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),20,157,Twiceday,Haymoon,8,60,40,54,20,From Arctic,60,40,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,158,Thriceday,Haymoon,9,65,45,51,20,Prevailing Direction,65,45,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),10,159,Fourday,Haymoon,10,70,55,54,10,From Tropics,75,60,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),20,160,Freeday,Haymoon,11,65,45,58,20,From Arctic,65,45,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,35,161,Godsday,Haymoon,12,60,40,60,35,Prevailing Direction,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,162,Moonday,Haymoon,13,65,45,69,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,163,Twiceday,Haymoon,14,65,45,57,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,164,Thriceday,Haymoon,15,60,40,65,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,165,Fourday,Haymoon,16,70,50,61,35,From Tropics,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,166,Freeday,Haymoon,17,65,45,62,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,167,Godsday,Haymoon,18,65,45,44,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,168,Moonday,Haymoon,19,70,55,68,30,From Tropics,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Ice/Sleet Storm,0,169,Twiceday,Haymoon,20,60,40,67,0,Indescernable,65,40,Extreme Precipitation,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),10,170,Thriceday,Haymoon,21,60,40,65,10,Prevailing Direction,65,40,Normal,5,-,-,-,150,100,25,15
No Precipitation,10,171,Fourday,Haymoon,22,65,45,61,10,Prevailing Direction,70,45,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,172,Freeday,Haymoon,23,70,50,47,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,173,Godsday,Haymoon,24,70,50,50,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,174,Moonday,Haymoon,25,70,50,68,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,175,Twiceday,Haymoon,26,65,45,64,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,176,Thriceday,Haymoon,27,65,45,55,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,177,Fourday,Haymoon,28,70,50,42,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,178,Freeday,Haymoon,29,65,45,67,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,179,Godsday,Haymoon,30,65,45,56,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,180,Moonday,Harvest,1,70,55,56,5,From Tropics,75,60,Normal,2.5,-,-,-,150,100,25,15
