precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Trace Rain (<1/8 inch),20,17,Godsday,Springmoon,18,80,65,82,20,From Arctic,85,70,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,18,Moonday,Springmoon,19,80,65,74,20,Prevailing Direction,85,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,19,Twiceday,Springmoon,20,80,65,85,20,Prevailing Direction,85,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),30,20,Thriceday,Springmoon,21,80,60,88,30,Prevailing Direction,85,65,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Heavy Rain (<1.5 inch),0,21,Fourday,Springmoon,22,105,80,75,0,Indescernable,125,90,Heatwave,0,-,-,-,50,30,15,10
No Precipitation,0,22,Freeday,Springmoon,23,105,80,79,0,Indescernable,125,90,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,23,Godsday,Springmoon,24,105,80,78,0,Indescernable,125,90,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,15,24,Moonday,Springmoon,25,105,80,85,15,Prevailing Direction,125,90,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,25,Twiceday,Springmoon,26,105,80,79,25,From Arctic,120,85,Heatwave,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,26,Thriceday,Springmoon,27,105,80,80,40,Prevailing Direction,115,85,Heatwave,20,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,27,Fourday,Springmoon,28,95,75,89,45,Prevailing Direction,105,80,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,28,Freeday,Springmoon,29,95,75,78,45,Prevailing Direction,105,80,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,29,Godsday,Springmoon,30,90,75,80,45,Prevailing Direction,95,80,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,30,Moonday,Eostara,1,100,80,44,30,From Tropics,110,85,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,31,Twiceday,Eostara,2,100,80,69,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,32,Thriceday,Eostara,3,90,75,67,25,From Arctic,95,80,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,33,Fourday,Eostara,4,85,70,42,40,From Arctic,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),30,34,Freeday,Eostara,5,90,75,51,30,From Tropics,95,80,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,35,Godsday,Eostara,6,90,70,69,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,36,Moonday,Eostara,7,90,70,50,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,37,Twiceday,Eostara,8,90,75,42,30,Prevailing Direction,95,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),40,38,Thriceday,Eostara,9,85,70,41,40,From Arctic,90,70,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),30,39,Fourday,Eostara,10,90,70,58,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,30,40,Freeday,Eostara,11,90,70,57,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,0,41,Godsday,Eostara,12,100,80,53,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,42,Moonday,Eostara,13,95,75,64,0,Indescernable,110,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,43,Twiceday,Eostara,14,90,75,62,10,Prevailing Direction,100,80,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,44,Thriceday,Eostara,15,90,75,52,10,Prevailing Direction,100,80,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,45,Fourday,Eostara,16,100,80,70,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,46,Freeday,Eostara,17,90,70,42,0,Indescernable,100,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,47,Godsday,Eostara,18,90,75,66,0,Indescernable,100,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,48,Moonday,Eostara,19,90,70,64,10,Prevailing Direction,100,75,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,49,Twiceday,Eostara,20,90,70,67,10,Prevailing Direction,100,75,Drought,5,-,-,-,500,300,50,25
No Precipitation,25,50,Thriceday,Eostara,21,85,70,50,25,Prevailing Direction,90,70,Drought,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,51,Fourday,Eostara,22,90,70,44,15,Prevailing Direction,100,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,52,Freeday,Eostara,23,90,75,56,5,Prevailing Direction,100,80,Drought,2.5,-,-,-,500,300,50,25
No Precipitation,0,53,Godsday,Eostara,24,95,75,61,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,54,Moonday,Eostara,25,90,70,44,15,From Arctic,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,55,Twiceday,Eostara,26,85,70,44,25,Prevailing Direction,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,56,Thriceday,Eostara,27,80,65,68,40,From Arctic,80,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),30,57,Fourday,Eostara,28,85,65,54,30,Prevailing Direction,90,65,Normal,15,-1/-2/-3/X,-1,0.75,150,100,25,15
Trace Rain (<1/8 inch),40,58,Freeday,Eostara,29,80,65,57,40,Prevailing Direction,80,65,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),30,59,Godsday,Eostara,30,85,65,49,30,Prevailing Direction,90,65,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,15,60,Moonday,Pasturemoon,1,90,70,34,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,61,Twiceday,Pasturemoon,2,85,70,36,25,Prevailing Direction,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,62,Thriceday,Pasturemoon,3,85,65,21,40,Prevailing Direction,85,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,63,Fourday,Pasturemoon,4,90,70,36,30,From Tropics,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,64,Freeday,Pasturemoon,5,90,70,22,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,65,Godsday,Pasturemoon,6,90,70,28,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,66,Moonday,Pasturemoon,7,90,70,38,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,67,Twiceday,Pasturemoon,8,90,75,30,20,Prevailing Direction,95,75,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,68,Thriceday,Pasturemoon,9,90,70,30,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,69,Fourday,Pasturemoon,10,90,75,35,20,Prevailing Direction,95,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),30,70,Freeday,Pasturemoon,11,90,70,34,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),20,71,Godsday,Pasturemoon,12,95,75,26,20,From Tropics,100,75,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,72,Moonday,Pasturemoon,13,95,75,38,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,73,Twiceday,Pasturemoon,14,100,80,31,10,Prevailing Direction,110,85,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,74,Thriceday,Pasturemoon,15,90,75,31,25,From Arctic,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,75,Fourday,Pasturemoon,16,85,70,27,40,From Arctic,85,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,76,Freeday,Pasturemoon,17,85,65,22,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),35,77,Godsday,Pasturemoon,18,90,70,24,35,From Tropics,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,78,Moonday,Pasturemoon,19,85,70,26,45,Prevailing Direction,85,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,79,Twiceday,Pasturemoon,20,85,70,27,45,Prevailing Direction,85,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,80,Thriceday,Pasturemoon,21,85,65,33,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,81,Fourday,Pasturemoon,22,85,65,30,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,82,Freeday,Pasturemoon,23,85,65,29,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,83,Godsday,Pasturemoon,24,85,65,31,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,84,Moonday,Pasturemoon,25,85,65,26,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),35,85,Twiceday,Pasturemoon,26,85,70,23,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,86,Thriceday,Pasturemoon,27,85,70,38,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,87,Fourday,Pasturemoon,28,85,65,21,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,88,Freeday,Pasturemoon,29,85,65,21,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,89,Godsday,Pasturemoon,30,85,70,26,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,90,Moonday,Fallowmoon,1,85,70,59,45,From Arctic,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,91,Twiceday,Fallowmoon,2,95,75,54,30,From Tropics,105,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,92,Thriceday,Fallowmoon,3,90,75,59,40,Prevailing Direction,95,75,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,93,Fourday,Fallowmoon,4,95,75,70,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,94,Freeday,Fallowmoon,5,90,75,67,35,Prevailing Direction,95,80,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,95,Godsday,Fallowmoon,6,95,75,69,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,96,Moonday,Fallowmoon,7,95,75,67,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,97,Twiceday,Fallowmoon,8,95,75,65,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,98,Thriceday,Fallowmoon,9,90,70,52,40,From Arctic,95,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,99,Fourday,Fallowmoon,10,90,70,68,40,Prevailing Direction,95,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),30,100,Freeday,Fallowmoon,11,95,75,67,30,From Tropics,105,80,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),40,101,Godsday,Fallowmoon,12,90,75,51,40,Prevailing Direction,95,75,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,102,Moonday,Fallowmoon,13,85,70,42,45,From Arctic,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,103,Twiceday,Fallowmoon,14,85,70,60,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,104,Thriceday,Fallowmoon,15,90,70,57,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,105,Fourday,Fallowmoon,16,90,75,48,20,Prevailing Direction,95,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,106,Freeday,Fallowmoon,17,85,70,67,0,Indescernable,95,75,Extreme Precipitation,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,107,Godsday,Fallowmoon,18,90,70,46,0,Indescernable,100,75,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,108,Moonday,Fallowmoon,19,95,75,44,0,Indescernable,110,80,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,109,Twiceday,Fallowmoon,20,115,85,56,0,Indescernable,130,95,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,110,Thriceday,Fallowmoon,21,115,85,69,0,Indescernable,130,95,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,111,Fourday,Fallowmoon,22,115,85,42,0,Indescernable,130,95,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,112,Freeday,Fallowmoon,23,115,85,52,0,Indescernable,130,95,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,113,Godsday,Fallowmoon,24,115,85,48,0,Indescernable,130,95,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,114,Moonday,Fallowmoon,25,105,80,67,10,Prevailing Direction,120,85,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),20,115,Twiceday,Fallowmoon,26,100,80,56,20,Prevailing Direction,110,85,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,116,Thriceday,Fallowmoon,27,115,85,63,10,From Tropics,130,95,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,117,Fourday,Fallowmoon,28,100,80,63,20,From Arctic,110,85,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,118,Freeday,Fallowmoon,29,95,75,54,35,Prevailing Direction,105,80,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,119,Godsday,Fallowmoon,30,90,70,51,45,From Arctic,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,120,Moonday,Midsummer,1,90,70,79,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),35,121,Twiceday,Midsummer,2,90,75,88,35,Prevailing Direction,100,80,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Heavy Rain (<1.5 inch),0,122,Thriceday,Midsummer,3,85,70,83,0,Indescernable,100,80,Normal,0,-,-,-,50,30,15,10
Light Rain (<1/2 inch),10,123,Fourday,Midsummer,4,85,70,89,10,Prevailing Direction,100,80,Normal,5,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),50,124,Freeday,Midsummer,5,85,70,87,50,Prevailing,90,70,Gale,25,-4/-6/X/X,-4,0.5,50,30,15,10
No Precipitation,45,125,Godsday,Midsummer,6,90,70,81,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,126,Moonday,Midsummer,7,85,70,73,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,127,Twiceday,Midsummer,8,85,70,81,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Heavy Rain (<1.5 inch),35,128,Thriceday,Midsummer,9,90,75,72,35,From Tropics,100,80,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,20,129,Fourday,Midsummer,10,95,75,89,20,Prevailing Direction,110,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,130,Freeday,Midsummer,11,100,80,88,5,Prevailing Direction,120,90,Normal,2.5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,131,Godsday,Midsummer,12,105,80,86,0,Indescernable,125,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,132,Moonday,Midsummer,13,105,80,86,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,133,Twiceday,Midsummer,14,100,80,86,15,Prevailing Direction,120,90,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,134,Thriceday,Midsummer,15,95,75,73,25,Prevailing Direction,110,80,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),35,135,Fourday,Midsummer,16,90,70,89,35,From Arctic,100,75,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,136,Freeday,Midsummer,17,90,75,73,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,137,Godsday,Midsummer,18,90,75,87,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,138,Moonday,Midsummer,19,90,75,82,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),30,139,Twiceday,Midsummer,20,90,70,85,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,30,140,Thriceday,Midsummer,21,90,70,85,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,141,Fourday,Midsummer,22,90,70,90,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,142,Freeday,Midsummer,23,85,70,79,45,From Arctic,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,143,Godsday,Midsummer,24,85,70,85,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,144,Moonday,Midsummer,25,90,70,79,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,145,Twiceday,Midsummer,26,85,70,85,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,146,Thriceday,Midsummer,27,85,70,83,45,Prevailing,90,70,Gale,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Trace Rain (<1/8 inch),45,147,Fourday,Midsummer,28,85,70,87,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,148,Freeday,Midsummer,29,90,75,72,30,Prevailing Direction,100,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),40,149,Godsday,Midsummer,30,90,70,80,40,Prevailing Direction,95,70,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,40,150,Moonday,Haymoon,1,90,70,44,40,Prevailing Direction,95,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),30,151,Twiceday,Haymoon,2,95,75,47,30,From Tropics,105,80,Normal,15,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,45,152,Thriceday,Haymoon,3,90,70,50,45,From Arctic,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,153,Fourday,Haymoon,4,85,65,49,45,From Arctic,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,154,Freeday,Haymoon,5,85,65,51,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),35,155,Godsday,Haymoon,6,85,70,49,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,156,Moonday,Haymoon,7,90,70,58,20,Prevailing Direction,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,157,Twiceday,Haymoon,8,85,70,69,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,158,Thriceday,Haymoon,9,90,70,54,20,Prevailing Direction,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,159,Fourday,Haymoon,10,90,70,59,20,Prevailing Direction,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,160,Freeday,Haymoon,11,90,75,63,5,Prevailing Direction,100,80,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,161,Godsday,Haymoon,12,90,75,54,5,Prevailing Direction,100,80,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,162,Moonday,Haymoon,13,90,75,46,5,Prevailing Direction,100,80,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,163,Twiceday,Haymoon,14,90,70,50,20,Prevailing Direction,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,164,Thriceday,Haymoon,15,85,70,57,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),25,165,Fourday,Haymoon,16,90,70,53,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),15,166,Freeday,Haymoon,17,95,75,65,15,From Tropics,110,80,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,0,167,Godsday,Haymoon,18,100,80,64,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,168,Moonday,Haymoon,19,105,80,63,0,Indescernable,120,85,Normal,0,-,-,-,150,100,25,15
Trace Rain (<1/8 inch),10,169,Twiceday,Haymoon,20,100,80,69,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),20,170,Thriceday,Haymoon,21,95,75,50,20,Prevailing Direction,105,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,171,Fourday,Haymoon,22,105,80,48,5,From Tropics,120,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,172,Freeday,Haymoon,23,105,80,57,0,Indescernable,120,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,173,Godsday,Haymoon,24,105,80,51,0,Indescernable,120,85,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,174,Moonday,Haymoon,25,100,80,54,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,175,Twiceday,Haymoon,26,105,80,44,0,Indescernable,120,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,176,Thriceday,Haymoon,27,105,80,64,0,Indescernable,120,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,177,Fourday,Haymoon,28,95,75,50,15,Prevailing Direction,110,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,178,Freeday,Haymoon,29,100,80,68,5,Prevailing Direction,115,85,Normal,2.5,-,-,-,150,100,25,15
No Precipitation,20,179,Godsday,Haymoon,30,90,75,41,20,From Arctic,95,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),0,180,Moonday,Harvest,1,85,65,33,0,Indescernable,90,65,Normal,0,-,-,-,400,250,50,25
