precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Moderate Rain (<3/4 inch),15,44,Thriceday,Eostara,15,80,65,90,15,From Tropics,90,75,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,0,45,Fourday,Eostara,16,85,65,82,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),10,46,Freeday,Eostara,17,80,65,83,10,Prevailing Direction,90,75,Normal,5,-,-,-,,,,
No Precipitation,25,47,Godsday,Eostara,18,80,60,80,25,Prevailing Direction,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,48,Moonday,Eostara,19,80,65,79,10,Prevailing Direction,90,75,Normal,5,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,49,Twiceday,Eostara,20,85,70,71,0,Indescernable,100,80,Normal,0,-,-,-,,,,
No Precipitation,0,50,Thriceday,Eostara,21,90,75,74,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,51,Fourday,Eostara,22,95,75,86,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,52,Freeday,Eostara,23,100,80,71,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,53,Godsday,Eostara,24,100,80,89,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
Downpour Rain (>1.5 inch),0,54,Moonday,Eostara,25,100,80,85,0,Indescernable,120,90,Morning Mist/Fog: 3 hours,0,-,-,-,,,,
Light Rain (<1/2 inch),0,55,Twiceday,Eostara,26,100,80,73,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,56,Thriceday,Eostara,27,95,75,81,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,57,Fourday,Eostara,28,90,75,81,10,Prevailing Direction,105,85,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,58,Freeday,Eostara,29,90,70,83,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,59,Godsday,Eostara,30,85,70,87,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,60,Moonday,Pasturemoon,1,85,65,51,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),45,61,Twiceday,Pasturemoon,2,80,65,45,45,Prevailing Direction,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,62,Thriceday,Pasturemoon,3,85,65,69,35,Prevailing Direction,90,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,63,Fourday,Pasturemoon,4,85,70,56,25,Prevailing Direction,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,64,Freeday,Pasturemoon,5,80,65,61,40,From Arctic,80,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,65,Godsday,Pasturemoon,6,80,60,48,45,Prevailing Direction,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,66,Moonday,Pasturemoon,7,85,65,52,35,From Tropics,90,65,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,20,67,Twiceday,Pasturemoon,8,90,70,51,20,From Tropics,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,68,Thriceday,Pasturemoon,9,85,65,57,35,From Arctic,90,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),0,69,Fourday,Pasturemoon,10,60,40,57,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,15,70,Freeday,Pasturemoon,11,60,40,47,15,Prevailing Direction,65,40,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),0,71,Godsday,Pasturemoon,12,60,40,58,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,72,Moonday,Pasturemoon,13,60,40,69,0,Indescernable,65,40,Coldwave,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,73,Twiceday,Pasturemoon,14,65,45,62,10,From Arctic,70,45,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,74,Thriceday,Pasturemoon,15,70,50,51,10,Prevailing Direction,75,50,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,75,Fourday,Pasturemoon,16,65,45,53,25,Prevailing Direction,65,45,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,76,Freeday,Pasturemoon,17,70,50,62,25,Prevailing Direction,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,77,Godsday,Pasturemoon,18,70,55,49,10,Prevailing Direction,75,60,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,78,Moonday,Pasturemoon,19,70,50,44,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),30,79,Twiceday,Pasturemoon,20,65,45,55,30,From Arctic,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),40,80,Thriceday,Pasturemoon,21,65,45,56,40,From Arctic,65,45,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,81,Fourday,Pasturemoon,22,70,55,42,25,Prevailing Direction,70,55,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,82,Freeday,Pasturemoon,23,70,50,69,40,Prevailing Direction,70,50,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,83,Godsday,Pasturemoon,24,65,45,68,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,84,Moonday,Pasturemoon,25,65,45,42,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,85,Twiceday,Pasturemoon,26,70,55,48,30,Prevailing Direction,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,86,Thriceday,Pasturemoon,27,70,55,64,30,Prevailing Direction,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),40,87,Fourday,Pasturemoon,28,65,45,41,40,From Arctic,65,45,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),30,88,Freeday,Pasturemoon,29,70,50,63,30,Prevailing Direction,70,50,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,15,89,Godsday,Pasturemoon,30,75,55,60,15,From Tropics,80,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,90,Moonday,Fallowmoon,1,80,60,41,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,91,Twiceday,Fallowmoon,2,70,55,59,10,From Arctic,75,60,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),20,92,Thriceday,Fallowmoon,3,70,50,44,20,From Arctic,70,50,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,20,93,Fourday,Fallowmoon,4,70,55,41,20,Prevailing Direction,70,55,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,94,Freeday,Fallowmoon,5,80,60,50,5,From Tropics,85,65,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,95,Godsday,Fallowmoon,6,80,60,45,5,Prevailing Direction,85,65,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,96,Moonday,Fallowmoon,7,80,60,53,5,Prevailing Direction,85,65,Normal,2.5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,97,Twiceday,Fallowmoon,8,80,65,42,0,Indescernable,85,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,98,Thriceday,Fallowmoon,9,80,60,44,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,99,Fourday,Fallowmoon,10,80,65,55,5,Prevailing Direction,85,70,Normal,2.5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,100,Freeday,Fallowmoon,11,85,65,70,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,101,Godsday,Fallowmoon,12,80,60,47,15,From Arctic,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,102,Moonday,Fallowmoon,13,75,55,42,30,Prevailing Direction,80,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,103,Twiceday,Fallowmoon,14,70,55,53,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,104,Thriceday,Fallowmoon,15,75,55,45,35,Prevailing Direction,80,55,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),25,105,Fourday,Fallowmoon,16,80,60,61,25,Prevailing Direction,85,60,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),35,106,Freeday,Fallowmoon,17,70,55,67,35,From Arctic,70,55,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),25,107,Godsday,Fallowmoon,18,80,60,57,25,From Tropics,85,60,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,10,108,Moonday,Fallowmoon,19,80,65,46,10,Prevailing Direction,85,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,109,Twiceday,Fallowmoon,20,80,60,45,25,Prevailing Direction,85,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,110,Thriceday,Fallowmoon,21,80,65,41,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Trace Rain (<1/8 inch),25,111,Fourday,Fallowmoon,22,80,60,45,25,Prevailing Direction,85,60,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,112,Freeday,Fallowmoon,23,80,65,55,10,Prevailing Direction,85,70,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,113,Godsday,Fallowmoon,24,85,70,44,0,Indescernable,95,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,114,Moonday,Fallowmoon,25,90,70,54,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,115,Twiceday,Fallowmoon,26,100,80,48,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,116,Thriceday,Fallowmoon,27,105,80,60,0,Indescernable,120,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,117,Fourday,Fallowmoon,28,105,80,44,0,Indescernable,120,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,118,Freeday,Fallowmoon,29,105,80,52,0,Indescernable,120,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,119,Godsday,Fallowmoon,30,105,80,54,0,Indescernable,120,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,120,Moonday,Midsummer,1,100,80,90,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,121,Twiceday,Midsummer,2,105,80,81,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,122,Thriceday,Midsummer,3,100,80,71,10,Prevailing Direction,120,90,Normal,5,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),0,123,Fourday,Midsummer,4,105,80,73,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,124,Freeday,Midsummer,5,100,80,81,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,125,Godsday,Midsummer,6,100,80,74,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,126,Moonday,Midsummer,7,90,75,84,10,From Arctic,105,85,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,127,Twiceday,Midsummer,8,95,75,82,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,128,Thriceday,Midsummer,9,100,80,82,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,129,Fourday,Midsummer,10,105,80,81,0,Indescernable,125,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,130,Freeday,Midsummer,11,95,75,76,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,131,Godsday,Midsummer,12,90,75,72,25,Prevailing Direction,100,80,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,40,132,Moonday,Midsummer,13,85,70,89,40,From Arctic,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,133,Twiceday,Midsummer,14,85,65,82,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),35,134,Thriceday,Midsummer,15,85,70,75,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,135,Fourday,Midsummer,16,85,65,80,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,136,Freeday,Midsummer,17,80,65,89,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),0,137,Godsday,Midsummer,18,90,70,85,0,Indescernable,105,80,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,138,Moonday,Midsummer,19,85,70,89,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,139,Twiceday,Midsummer,20,80,65,86,25,From Arctic,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,25,140,Thriceday,Midsummer,21,80,65,74,25,Prevailing Direction,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,141,Fourday,Midsummer,22,85,65,79,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Heavy Rain (<1.5 inch),0,142,Freeday,Midsummer,23,90,75,75,0,Indescernable,105,85,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,143,Godsday,Midsummer,24,85,65,85,0,Indescernable,100,75,Extreme Precipitation,0,-,-,-,50,30,15,10
Light Rain (<1/2 inch),10,144,Moonday,Midsummer,25,80,65,76,10,Prevailing Direction,90,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,145,Twiceday,Midsummer,26,80,65,85,10,Prevailing Direction,90,75,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,146,Thriceday,Midsummer,27,85,65,84,0,Indescernable,100,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,147,Fourday,Midsummer,28,80,65,75,15,Prevailing Direction,90,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,148,Freeday,Midsummer,29,80,60,80,25,Prevailing Direction,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Moderate Rain (<3/4 inch),15,149,Godsday,Midsummer,30,80,65,87,15,Prevailing Direction,90,75,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),25,150,Moonday,Haymoon,1,75,55,78,25,From Arctic,80,60,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,25,151,Twiceday,Haymoon,2,75,55,88,25,Prevailing Direction,80,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,152,Thriceday,Haymoon,3,80,60,89,10,Prevailing Direction,90,70,Normal,5,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,153,Fourday,Haymoon,4,85,70,88,0,Indescernable,100,80,Evening Mist/Fog: 5 hours,0,-,-,-,,,,
Moderate Rain (<3/4 inch),0,154,Freeday,Haymoon,5,90,70,77,0,Indescernable,105,80,Normal,0,-,-,-,150,100,25,15
Downpour Rain (>1.5 inch),10,155,Godsday,Haymoon,6,85,65,83,10,From Arctic,100,75,Normal,5,-,-,-,,,,
No Precipitation,0,156,Moonday,Haymoon,7,85,70,77,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,157,Twiceday,Haymoon,8,85,70,71,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,158,Thriceday,Haymoon,9,90,75,71,0,Indescernable,105,85,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,159,Fourday,Haymoon,10,90,70,72,10,Prevailing Direction,105,80,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,160,Freeday,Haymoon,11,90,75,79,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,161,Godsday,Haymoon,12,85,70,77,10,From Arctic,100,80,Normal,5,-,-,-,150,100,25,15
No Precipitation,10,162,Moonday,Haymoon,13,85,70,90,10,Prevailing Direction,100,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,163,Twiceday,Haymoon,14,80,65,88,25,From Arctic,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,164,Thriceday,Haymoon,15,85,65,75,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,165,Fourday,Haymoon,16,80,65,81,25,Prevailing Direction,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),35,166,Freeday,Haymoon,17,80,60,87,35,Prevailing Direction,85,65,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Downpour Rain (>1.5 inch),45,167,Godsday,Haymoon,18,70,55,72,45,From Arctic,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,168,Moonday,Haymoon,19,70,55,76,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,169,Twiceday,Haymoon,20,70,55,78,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,170,Thriceday,Haymoon,21,65,45,81,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,30,171,Fourday,Haymoon,22,75,55,75,30,From Tropics,80,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,172,Freeday,Haymoon,23,75,55,80,30,Prevailing Direction,80,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,0,173,Godsday,Haymoon,24,65,45,90,0,Indescernable,75,45,Extreme Precipitation,0,-,-,-,500,300,50,25
No Precipitation,0,174,Moonday,Haymoon,25,70,55,72,0,Indescernable,80,65,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,175,Twiceday,Haymoon,26,80,60,73,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,176,Thriceday,Haymoon,27,80,65,81,0,Indescernable,90,75,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,177,Fourday,Haymoon,28,85,70,83,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),10,178,Freeday,Haymoon,29,80,65,87,10,From Arctic,90,75,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,179,Godsday,Haymoon,30,85,65,71,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,180,Moonday,Harvest,1,80,65,46,10,Prevailing Direction,85,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,181,Twiceday,Harvest,2,85,65,50,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,182,Thriceday,Harvest,3,80,65,48,10,Prevailing Direction,85,70,Normal,5,-,-,-,500,300,50,25
