precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Light Rain (<1/2 inch),25,50,Thriceday,Eostara,21,70,50,81,25,From Arctic,75,50,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),35,51,Fourday,Eostara,22,65,45,87,35,Prevailing Direction,70,45,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Moderate Rain (<3/4 inch),0,52,Freeday,Eostara,23,75,55,89,0,Indescernable,85,65,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,53,Godsday,Eostara,24,70,50,76,10,From Arctic,80,50,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),20,54,Moonday,Eostara,25,65,45,75,20,Prevailing Direction,70,45,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,55,Twiceday,Eostara,26,70,50,90,20,Prevailing Direction,75,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),10,56,Thriceday,Eostara,27,75,55,75,10,From Tropics,85,65,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),20,57,Fourday,Eostara,28,70,50,81,20,From Arctic,75,50,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,35,58,Freeday,Eostara,29,65,45,74,35,Prevailing Direction,70,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),25,59,Godsday,Eostara,30,70,55,86,25,From Tropics,75,60,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,25,60,Moonday,Pasturemoon,1,70,55,83,25,Prevailing Direction,75,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),15,61,Twiceday,Pasturemoon,2,75,55,74,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),5,62,Thriceday,Pasturemoon,3,80,60,79,5,Prevailing Direction,90,70,Normal,2.5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),15,63,Fourday,Pasturemoon,4,70,55,73,15,From Arctic,80,65,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Light Rain (<1/2 inch),25,64,Freeday,Pasturemoon,5,70,50,76,25,Prevailing Direction,75,50,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),15,65,Godsday,Pasturemoon,6,75,55,79,15,From Tropics,85,65,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),25,66,Moonday,Pasturemoon,7,70,50,77,25,From Arctic,75,50,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Trace Rain (<1/8 inch),35,67,Twiceday,Pasturemoon,8,70,50,81,35,From Arctic,75,50,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,68,Thriceday,Pasturemoon,9,70,50,82,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),0,69,Fourday,Pasturemoon,10,90,75,81,0,Indescernable,105,85,Heatwave,0,-,-,-,150,100,25,15
No Precipitation,15,70,Freeday,Pasturemoon,11,90,75,81,15,Prevailing Direction,105,85,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,71,Godsday,Pasturemoon,12,90,75,79,0,Indescernable,105,85,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,15,72,Moonday,Pasturemoon,13,90,75,83,15,Prevailing Direction,105,85,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,73,Twiceday,Pasturemoon,14,90,75,79,0,Indescernable,105,85,Heatwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,74,Thriceday,Pasturemoon,15,80,65,76,10,Prevailing Direction,90,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,75,Fourday,Pasturemoon,16,80,65,90,10,Prevailing Direction,90,75,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,76,Freeday,Pasturemoon,17,80,60,87,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),30,77,Godsday,Pasturemoon,18,70,55,80,30,From Arctic,75,60,Normal,15,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,45,78,Moonday,Pasturemoon,19,70,50,86,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,79,Twiceday,Pasturemoon,20,75,55,78,30,Prevailing Direction,80,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,80,Thriceday,Pasturemoon,21,70,50,71,45,From Arctic,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),0,81,Fourday,Pasturemoon,22,70,50,88,0,Indescernable,80,50,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,82,Freeday,Pasturemoon,23,80,60,74,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,83,Godsday,Pasturemoon,24,65,45,75,0,Indescernable,75,45,Coldwave,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,84,Moonday,Pasturemoon,25,65,45,87,0,Indescernable,75,45,Coldwave,0,-,-,-,150,100,25,15
No Precipitation,15,85,Twiceday,Pasturemoon,26,65,45,84,15,From Arctic,75,45,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,86,Thriceday,Pasturemoon,27,65,45,85,15,Prevailing Direction,75,45,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,87,Fourday,Pasturemoon,28,65,45,85,5,Prevailing Direction,75,45,Coldwave,2.5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),15,88,Freeday,Pasturemoon,29,65,45,74,15,From Arctic,75,45,Coldwave,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,30,89,Godsday,Pasturemoon,30,70,50,74,30,Prevailing Direction,75,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,90,Moonday,Fallowmoon,1,70,50,67,45,From Arctic,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,91,Twiceday,Fallowmoon,2,75,55,55,30,Prevailing Direction,80,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,92,Thriceday,Fallowmoon,3,80,65,55,20,From Tropics,85,65,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,93,Fourday,Fallowmoon,4,80,65,68,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,94,Freeday,Fallowmoon,5,85,70,55,10,From Tropics,95,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,95,Godsday,Fallowmoon,6,85,65,67,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,96,Moonday,Fallowmoon,7,85,70,57,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,97,Twiceday,Fallowmoon,8,85,65,64,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,98,Thriceday,Fallowmoon,9,85,70,55,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,99,Fourday,Fallowmoon,10,80,65,49,10,From Arctic,85,70,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,100,Freeday,Fallowmoon,11,85,65,53,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,101,Godsday,Fallowmoon,12,85,65,65,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,102,Moonday,Fallowmoon,13,85,70,66,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,103,Twiceday,Fallowmoon,14,85,70,66,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,104,Thriceday,Fallowmoon,15,80,65,56,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,105,Fourday,Fallowmoon,16,80,65,70,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,106,Freeday,Fallowmoon,17,80,65,65,15,Prevailing Direction,85,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,107,Godsday,Fallowmoon,18,85,70,45,5,From Tropics,95,75,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,108,Moonday,Fallowmoon,19,85,70,42,0,Indescernable,95,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,109,Twiceday,Fallowmoon,20,85,70,70,0,Indescernable,95,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,110,Thriceday,Fallowmoon,21,85,70,57,0,Indescernable,95,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,111,Fourday,Fallowmoon,22,85,70,47,0,Indescernable,95,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,112,Freeday,Fallowmoon,23,80,65,54,10,From Arctic,85,70,Drought,5,-,-,-,500,300,50,25
No Precipitation,20,113,Godsday,Fallowmoon,24,80,60,64,20,Prevailing Direction,85,60,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,114,Moonday,Fallowmoon,25,75,55,54,30,Prevailing Direction,80,55,Drought,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,20,115,Twiceday,Fallowmoon,26,80,65,66,20,From Tropics,85,65,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,116,Thriceday,Fallowmoon,27,75,55,62,30,From Arctic,80,55,Drought,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,117,Fourday,Fallowmoon,28,80,60,51,20,Prevailing Direction,85,60,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,118,Freeday,Fallowmoon,29,80,60,45,20,Prevailing Direction,85,60,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,119,Godsday,Fallowmoon,30,80,60,48,20,Prevailing Direction,85,60,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,120,Moonday,Midsummer,1,80,60,75,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,121,Twiceday,Midsummer,2,80,65,72,5,Prevailing Direction,90,75,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,122,Thriceday,Midsummer,3,80,65,72,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,123,Fourday,Midsummer,4,80,65,79,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,124,Freeday,Midsummer,5,80,60,88,10,Prevailing Direction,90,70,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,125,Godsday,Midsummer,6,75,55,86,25,Prevailing Direction,80,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),35,126,Moonday,Midsummer,7,70,55,88,35,Prevailing Direction,75,60,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),25,127,Twiceday,Midsummer,8,80,60,75,25,From Tropics,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),35,128,Thriceday,Midsummer,9,75,55,76,35,Prevailing Direction,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),0,129,Fourday,Midsummer,10,80,65,83,0,Indescernable,90,75,Morning Mist/Fog: 2 hours,0,-,-,-,50,30,15,10
No Precipitation,15,130,Freeday,Midsummer,11,70,55,77,15,From Arctic,80,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,131,Godsday,Midsummer,12,70,55,90,15,Prevailing Direction,80,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,132,Moonday,Midsummer,13,70,50,74,25,From Arctic,75,50,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,40,133,Twiceday,Midsummer,14,70,50,73,40,Prevailing Direction,70,50,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,134,Thriceday,Midsummer,15,70,55,82,40,Prevailing Direction,70,55,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,135,Fourday,Midsummer,16,70,50,89,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,136,Freeday,Midsummer,17,70,55,88,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,137,Godsday,Midsummer,18,70,50,76,45,Prevailing Direction,70,50,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),35,138,Moonday,Midsummer,19,75,55,83,35,From Tropics,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,35,139,Twiceday,Midsummer,20,75,55,89,35,Prevailing Direction,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,140,Thriceday,Midsummer,21,70,55,74,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),35,141,Fourday,Midsummer,22,75,55,85,35,Prevailing Direction,80,60,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,142,Freeday,Midsummer,23,70,55,88,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,143,Godsday,Midsummer,24,70,55,85,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,144,Moonday,Midsummer,25,70,55,81,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,145,Twiceday,Midsummer,26,80,60,88,30,From Tropics,85,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),20,146,Thriceday,Midsummer,27,80,65,84,20,Prevailing Direction,85,70,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),10,147,Fourday,Midsummer,28,80,65,78,10,From Tropics,90,75,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),20,148,Freeday,Midsummer,29,75,55,82,20,From Arctic,80,60,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,20,149,Godsday,Midsummer,30,75,55,80,20,Prevailing Direction,80,60,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,150,Moonday,Haymoon,1,65,45,88,0,Indescernable,75,45,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,151,Twiceday,Haymoon,2,70,50,78,0,Indescernable,80,50,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,152,Thriceday,Haymoon,3,65,45,86,10,Prevailing Direction,75,45,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,153,Fourday,Haymoon,4,60,40,71,25,From Arctic,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,154,Freeday,Haymoon,5,65,45,71,15,Prevailing Direction,75,45,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),5,155,Godsday,Haymoon,6,70,50,88,5,Prevailing Direction,80,50,Normal,2.5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,156,Moonday,Haymoon,7,70,55,86,0,Indescernable,80,65,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),10,157,Twiceday,Haymoon,8,70,50,85,10,Prevailing Direction,80,50,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,158,Thriceday,Haymoon,9,70,55,76,0,Indescernable,80,65,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,159,Fourday,Haymoon,10,65,45,85,10,From Arctic,75,45,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,160,Freeday,Haymoon,11,70,50,71,0,Indescernable,80,50,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,161,Godsday,Haymoon,12,75,55,81,0,Indescernable,85,65,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,162,Moonday,Haymoon,13,70,55,86,10,Prevailing Direction,80,65,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),20,163,Twiceday,Haymoon,14,65,45,79,20,From Arctic,70,45,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,20,164,Thriceday,Haymoon,15,65,45,71,20,Prevailing Direction,70,45,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,165,Fourday,Haymoon,16,65,45,75,20,Prevailing Direction,70,45,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,166,Freeday,Haymoon,17,70,50,86,10,Prevailing Direction,80,50,Normal,5,-,-,-,150,100,25,15
No Precipitation,10,167,Godsday,Haymoon,18,70,50,84,10,Prevailing Direction,80,50,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,168,Moonday,Haymoon,19,60,40,72,25,From Arctic,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,169,Twiceday,Haymoon,20,70,50,77,10,Prevailing Direction,80,50,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,170,Thriceday,Haymoon,21,70,55,87,0,Indescernable,80,65,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,171,Fourday,Haymoon,22,70,55,88,0,Indescernable,80,65,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,172,Freeday,Haymoon,23,75,55,72,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,173,Godsday,Haymoon,24,75,55,88,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,174,Moonday,Haymoon,25,80,65,76,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,175,Twiceday,Haymoon,26,80,65,73,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,176,Thriceday,Haymoon,27,80,60,75,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,177,Fourday,Haymoon,28,75,55,81,10,Prevailing Direction,85,65,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,178,Freeday,Haymoon,29,70,50,85,25,From Arctic,75,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,179,Godsday,Haymoon,30,65,45,80,40,Prevailing Direction,65,45,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),0,180,Moonday,Harvest,1,60,40,72,0,Indescernable,70,40,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,181,Twiceday,Harvest,2,65,45,84,0,Indescernable,75,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,182,Thriceday,Harvest,3,65,45,89,0,Indescernable,75,45,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,183,Fourday,Harvest,4,60,40,76,10,From Arctic,70,40,Normal,5,-,-,-,400,250,50,25
