precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Downpour Rain (>1.5 inch),0,44,Thriceday,Eostara,15,105,80,79,0,Indescernable,125,90,Heatwave,0,-,-,-,,,,
No Precipitation,0,45,Fourday,Eostara,16,105,80,73,0,Indescernable,125,90,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,15,46,Freeday,Eostara,17,105,80,87,15,Prevailing Direction,125,90,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Downpour Rain (>1.5 inch),5,47,Godsday,Eostara,18,105,80,83,5,From Tropics,125,90,Heatwave,2.5,-,-,-,,,,
No Precipitation,5,48,Moonday,Eostara,19,105,80,81,5,Prevailing Direction,125,90,Heatwave,2.5,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,49,Twiceday,Eostara,20,105,80,84,0,Indescernable,125,90,Heatwave,0,-,-,-,50,30,15,10
No Precipitation,0,50,Thriceday,Eostara,21,95,75,82,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,51,Fourday,Eostara,22,90,75,83,10,Prevailing Direction,105,85,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,52,Freeday,Eostara,23,90,70,86,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,53,Godsday,Eostara,24,90,70,78,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,54,Moonday,Eostara,25,85,65,83,40,From Arctic,90,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,55,Twiceday,Eostara,26,80,65,75,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),0,56,Thriceday,Eostara,27,90,70,86,0,Indescernable,105,80,Normal,0,-,-,-,,,,
Downpour Rain (>1.5 inch),0,57,Fourday,Eostara,28,105,80,89,0,Indescernable,125,90,Heatwave,0,-,-,-,,,,
Moderate Rain (<3/4 inch),0,58,Freeday,Eostara,29,105,80,72,0,Indescernable,125,90,Heatwave,0,-,-,-,150,100,25,15
No Precipitation,15,59,Godsday,Eostara,30,105,80,79,15,From Arctic,125,90,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,60,Moonday,Pasturemoon,1,90,75,87,30,Prevailing Direction,100,80,Morning Mist/Fog: 4 hours,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),20,61,Twiceday,Pasturemoon,2,95,75,73,20,Prevailing Direction,110,80,Morning Mist/Fog: 4 hours,10,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),30,62,Thriceday,Pasturemoon,3,90,75,77,30,Prevailing Direction,100,80,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
No Precipitation,45,63,Fourday,Pasturemoon,4,90,70,75,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,64,Freeday,Pasturemoon,5,85,70,89,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),35,65,Godsday,Pasturemoon,6,90,75,81,35,From Tropics,100,80,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,20,66,Moonday,Pasturemoon,7,95,75,75,20,Prevailing Direction,110,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,67,Twiceday,Pasturemoon,8,95,75,89,20,Prevailing Direction,110,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),30,68,Thriceday,Pasturemoon,9,90,70,89,30,From Arctic,100,75,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
No Precipitation,45,69,Fourday,Pasturemoon,10,85,65,81,45,From Arctic,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,70,Freeday,Pasturemoon,11,80,65,75,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,30,71,Godsday,Pasturemoon,12,85,65,78,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,72,Moonday,Pasturemoon,13,85,65,88,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),40,73,Twiceday,Pasturemoon,14,80,65,87,40,Prevailing Direction,85,65,Normal,20,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,40,74,Thriceday,Pasturemoon,15,80,65,76,40,Prevailing Direction,85,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),30,75,Fourday,Pasturemoon,16,85,65,79,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),20,76,Freeday,Pasturemoon,17,85,70,86,20,Prevailing Direction,95,75,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
No Precipitation,35,77,Godsday,Pasturemoon,18,80,65,76,35,From Arctic,85,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),25,78,Moonday,Pasturemoon,19,85,65,79,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),15,79,Twiceday,Pasturemoon,20,85,70,72,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),5,80,Thriceday,Pasturemoon,21,90,70,87,5,Prevailing Direction,105,80,Normal,2.5,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,81,Fourday,Pasturemoon,22,95,75,78,0,Indescernable,115,85,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,82,Freeday,Pasturemoon,23,90,75,71,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,83,Godsday,Pasturemoon,24,105,80,75,0,Indescernable,125,90,Heatwave,0,-,-,-,50,30,15,10
No Precipitation,0,84,Moonday,Pasturemoon,25,105,80,72,0,Indescernable,125,90,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,85,Twiceday,Pasturemoon,26,105,80,85,0,Indescernable,125,90,Heatwave,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,86,Thriceday,Pasturemoon,27,105,80,88,10,Prevailing Direction,125,90,Heatwave,5,-,-,-,50,30,15,10
No Precipitation,10,87,Fourday,Pasturemoon,28,105,80,89,10,Prevailing Direction,125,90,Heatwave,5,-,-,-,500,300,50,25
No Precipitation,10,88,Freeday,Pasturemoon,29,95,75,76,10,Prevailing Direction,115,85,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),20,89,Godsday,Pasturemoon,30,90,75,83,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
Heavy Rain (<1.5 inch),30,90,Moonday,Fallowmoon,1,90,70,84,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),20,91,Twiceday,Fallowmoon,2,90,75,81,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,92,Thriceday,Fallowmoon,3,70,55,84,0,Indescernable,80,65,Coldwave,0,-,-,-,50,30,15,10
No Precipitation,15,93,Fourday,Fallowmoon,4,70,55,73,15,Prevailing Direction,80,65,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,94,Freeday,Fallowmoon,5,70,55,72,0,Indescernable,80,65,Coldwave,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,95,Godsday,Fallowmoon,6,70,55,81,0,Indescernable,80,65,Coldwave,0,-,-,-,50,30,15,10
No Precipitation,15,96,Moonday,Fallowmoon,7,70,55,86,15,Prevailing Direction,80,65,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,97,Twiceday,Fallowmoon,8,80,60,79,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),5,98,Thriceday,Fallowmoon,9,80,65,82,5,Prevailing Direction,90,75,Normal,2.5,-,-,-,50,30,15,10
No Precipitation,5,99,Fourday,Fallowmoon,10,80,65,73,5,Prevailing Direction,90,75,Normal,2.5,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),15,100,Freeday,Fallowmoon,11,75,55,72,15,From Arctic,85,65,Normal,7.5,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,101,Godsday,Fallowmoon,12,85,65,84,0,Indescernable,100,75,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),10,102,Moonday,Fallowmoon,13,80,65,86,10,Prevailing Direction,90,75,Normal,5,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,103,Twiceday,Fallowmoon,14,85,65,75,0,Indescernable,100,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,104,Thriceday,Fallowmoon,15,85,70,90,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,105,Fourday,Fallowmoon,16,85,70,74,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,106,Freeday,Fallowmoon,17,90,70,80,0,Indescernable,105,80,Normal,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),10,107,Godsday,Fallowmoon,18,85,70,81,10,Prevailing Direction,100,80,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,108,Moonday,Fallowmoon,19,85,65,80,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),15,109,Twiceday,Fallowmoon,20,85,70,71,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),25,110,Thriceday,Fallowmoon,21,85,65,75,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),35,111,Fourday,Fallowmoon,22,80,65,81,35,Prevailing Direction,85,70,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
Moderate Rain (<3/4 inch),45,112,Freeday,Fallowmoon,23,80,60,81,45,Prevailing Direction,85,60,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),45,113,Godsday,Fallowmoon,24,75,55,73,45,From Arctic,80,55,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Moderate Rain (<3/4 inch),35,114,Moonday,Fallowmoon,25,80,60,77,35,Prevailing Direction,85,65,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,20,115,Twiceday,Fallowmoon,26,80,65,80,20,Prevailing Direction,85,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,116,Thriceday,Fallowmoon,27,80,60,82,35,Prevailing Direction,85,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),25,117,Fourday,Fallowmoon,28,80,65,71,25,Prevailing Direction,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,50,30,15,10
Heavy Rain (<1.5 inch),0,118,Freeday,Fallowmoon,29,75,55,89,0,Indescernable,85,65,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),10,119,Godsday,Fallowmoon,30,75,55,81,10,Prevailing Direction,85,65,Normal,5,-,-,-,50,30,15,10
No Precipitation,10,120,Moonday,Midsummer,1,80,60,85,10,Prevailing Direction,90,70,Normal,5,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),20,121,Twiceday,Midsummer,2,75,55,75,20,From Arctic,80,60,Normal,10,0/-1/-2/-3,-,-,,,,
Downpour Rain (>1.5 inch),10,122,Thriceday,Midsummer,3,80,60,71,10,Prevailing Direction,90,70,Normal,5,-,-,-,,,,
No Precipitation,0,123,Fourday,Midsummer,4,80,65,82,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,124,Freeday,Midsummer,5,80,65,79,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,125,Godsday,Midsummer,6,85,65,88,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,126,Moonday,Midsummer,7,85,65,90,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,127,Twiceday,Midsummer,8,90,70,81,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,128,Thriceday,Midsummer,9,95,75,76,0,Indescernable,115,85,Normal,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,129,Fourday,Midsummer,10,100,80,89,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
Downpour Rain (>1.5 inch),65,130,Freeday,Midsummer,11,90,70,88,65,Prevailing,95,70,Gale,32.5,-4/-6/X/X,-4,0.5,,,,
Moderate Rain (<3/4 inch),45,131,Godsday,Midsummer,12,95,75,74,45,From Tropics,105,80,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,30,132,Moonday,Midsummer,13,100,80,72,30,Prevailing Direction,115,85,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),20,133,Twiceday,Midsummer,14,100,80,74,20,Prevailing Direction,115,85,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
No Precipitation,35,134,Thriceday,Midsummer,15,90,75,77,35,Prevailing Direction,100,80,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,135,Fourday,Midsummer,16,90,70,72,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,136,Freeday,Midsummer,17,90,70,77,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,137,Godsday,Midsummer,18,85,65,75,45,From Arctic,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Downpour Rain (>1.5 inch),35,138,Moonday,Midsummer,19,90,70,71,35,From Tropics,100,75,Normal,17.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,139,Twiceday,Midsummer,20,85,70,72,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,140,Thriceday,Midsummer,21,80,65,79,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),35,141,Fourday,Midsummer,22,85,65,90,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,20,142,Freeday,Midsummer,23,90,70,84,20,From Tropics,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,143,Godsday,Midsummer,24,95,75,83,10,From Tropics,115,85,Normal,5,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),20,144,Moonday,Midsummer,25,90,70,75,20,From Arctic,100,75,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,20,145,Twiceday,Midsummer,26,90,70,72,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,146,Thriceday,Midsummer,27,90,75,83,10,Prevailing Direction,105,85,Normal,5,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,147,Fourday,Midsummer,28,95,75,81,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,148,Freeday,Midsummer,29,100,80,79,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,149,Godsday,Midsummer,30,95,75,71,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),10,150,Moonday,Haymoon,1,90,75,73,10,Prevailing Direction,105,85,Normal,5,-,-,-,,,,
No Precipitation,0,151,Twiceday,Haymoon,2,95,75,72,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,152,Thriceday,Haymoon,3,95,75,87,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
Downpour Rain (>1.5 inch),10,153,Fourday,Haymoon,4,90,75,87,10,Prevailing Direction,105,85,Normal,5,-,-,-,,,,
Downpour Rain (>1.5 inch),0,154,Freeday,Haymoon,5,85,65,84,0,Indescernable,100,75,Extreme Precipitation,0,-,-,-,,,,
No Precipitation,0,155,Godsday,Haymoon,6,85,70,71,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,156,Moonday,Haymoon,7,90,70,78,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,157,Twiceday,Haymoon,8,90,70,71,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,158,Thriceday,Haymoon,9,90,75,72,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,159,Fourday,Haymoon,10,95,75,87,0,Indescernable,115,85,Normal,0,-,-,-,,,,
Heavy Rain (<1.5 inch),10,160,Freeday,Haymoon,11,90,75,73,10,Prevailing Direction,105,85,Normal,5,-,-,-,50,30,15,10
Downpour Rain (>1.5 inch),0,161,Godsday,Haymoon,12,95,75,73,0,Indescernable,115,85,Normal,0,-,-,-,,,,
No Precipitation,0,162,Moonday,Haymoon,13,95,75,83,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),10,163,Twiceday,Haymoon,14,90,70,85,10,From Arctic,105,80,Normal,5,-,-,-,,,,
Heavy Rain (<1.5 inch),20,164,Thriceday,Haymoon,15,85,65,86,20,From Arctic,95,70,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
No Precipitation,35,165,Fourday,Haymoon,16,80,65,84,35,Prevailing Direction,85,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,166,Freeday,Haymoon,17,80,65,88,35,Prevailing Direction,85,70,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,167,Godsday,Haymoon,18,80,60,82,45,Prevailing Direction,85,60,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Downpour Rain (>1.5 inch),0,168,Moonday,Haymoon,19,85,70,82,0,Indescernable,100,80,Normal,0,-,-,-,,,,
No Precipitation,0,169,Twiceday,Haymoon,20,90,70,75,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,170,Thriceday,Haymoon,21,85,70,72,10,Prevailing Direction,100,80,Normal,5,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,171,Fourday,Haymoon,22,90,70,82,0,Indescernable,105,80,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,172,Freeday,Haymoon,23,90,75,77,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,173,Godsday,Haymoon,24,85,70,79,10,From Arctic,100,80,Normal,5,-,-,-,150,100,25,15
No Precipitation,10,174,Moonday,Haymoon,25,85,70,72,10,Prevailing Direction,100,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,175,Twiceday,Haymoon,26,85,70,83,10,Prevailing Direction,100,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,176,Thriceday,Haymoon,27,80,65,83,25,From Arctic,85,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),35,177,Fourday,Haymoon,28,80,60,71,35,Prevailing Direction,85,65,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,20,178,Freeday,Haymoon,29,85,65,78,20,From Tropics,95,70,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,179,Godsday,Haymoon,30,90,70,82,5,From Tropics,105,80,Normal,2.5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),15,180,Moonday,Harvest,1,85,70,72,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,0,181,Twiceday,Harvest,2,90,70,84,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,182,Thriceday,Harvest,3,85,70,81,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,183,Fourday,Harvest,4,90,70,79,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
