precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,25,63,Fourday,Pasturemoon,4,40,20,23,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),0,64,Freeday,Pasturemoon,5,65,45,31,0,Indescernable,65,45,Morning Mist/Fog: 2 hours,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,65,Godsday,Pasturemoon,6,50,30,30,10,From Arctic,50,15,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,66,Moonday,Pasturemoon,7,40,20,34,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,67,Twiceday,Pasturemoon,8,40,20,37,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),15,68,Thriceday,Pasturemoon,9,60,40,31,15,From Tropics,60,40,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,69,Fourday,Pasturemoon,10,60,40,21,15,Prevailing Direction,60,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,70,Freeday,Pasturemoon,11,40,20,31,30,From Arctic,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),40,71,Godsday,Pasturemoon,12,35,15,37,40,From Arctic,0,-30,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,72,Moonday,Pasturemoon,13,35,15,29,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,73,Twiceday,Pasturemoon,14,35,15,37,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,74,Thriceday,Pasturemoon,15,35,15,21,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,75,Fourday,Pasturemoon,16,40,20,29,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,76,Freeday,Pasturemoon,17,60,40,26,35,From Tropics,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,77,Godsday,Pasturemoon,18,50,30,38,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),45,78,Moonday,Pasturemoon,19,40,20,29,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,79,Twiceday,Pasturemoon,20,35,15,31,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),45,80,Thriceday,Pasturemoon,21,35,15,25,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),35,81,Fourday,Pasturemoon,22,50,30,29,35,From Tropics,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,82,Freeday,Pasturemoon,23,40,20,40,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,83,Godsday,Pasturemoon,24,50,30,26,30,Prevailing Direction,50,0,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,84,Moonday,Pasturemoon,25,60,40,34,15,Prevailing Direction,60,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,85,Twiceday,Pasturemoon,26,65,45,31,5,From Tropics,65,45,Normal,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),15,86,Thriceday,Pasturemoon,27,60,40,22,15,Prevailing Direction,60,40,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,30,87,Fourday,Pasturemoon,28,40,20,21,30,From Arctic,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,88,Freeday,Pasturemoon,29,35,15,38,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),35,89,Godsday,Pasturemoon,30,50,30,26,35,From Tropics,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,90,Moonday,Fallowmoon,1,60,40,37,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,91,Twiceday,Fallowmoon,2,60,40,35,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),35,92,Thriceday,Fallowmoon,3,50,30,37,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,93,Fourday,Fallowmoon,4,40,20,26,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),35,94,Freeday,Fallowmoon,5,60,40,35,35,From Tropics,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),0,95,Godsday,Fallowmoon,6,70,50,25,0,Indescernable,70,50,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,96,Moonday,Fallowmoon,7,65,45,39,10,Prevailing Direction,65,45,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,97,Twiceday,Fallowmoon,8,50,30,22,25,From Arctic,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),35,98,Thriceday,Fallowmoon,9,40,20,38,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,99,Fourday,Fallowmoon,10,50,30,23,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,100,Freeday,Fallowmoon,11,50,30,23,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),45,101,Godsday,Fallowmoon,12,40,20,31,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,102,Moonday,Fallowmoon,13,50,30,22,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,103,Twiceday,Fallowmoon,14,50,30,25,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,104,Thriceday,Fallowmoon,15,65,45,32,30,From Tropics,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,105,Fourday,Fallowmoon,16,65,45,32,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),40,106,Freeday,Fallowmoon,17,60,40,22,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,107,Godsday,Fallowmoon,18,40,20,21,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,108,Moonday,Fallowmoon,19,40,20,33,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,109,Twiceday,Fallowmoon,20,50,30,31,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),0,110,Thriceday,Fallowmoon,21,35,15,30,0,Indescernable,35,10,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,111,Fourday,Fallowmoon,22,35,15,34,0,Indescernable,35,10,Coldwave,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),0,112,Freeday,Fallowmoon,23,35,15,30,0,Indescernable,35,10,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,113,Godsday,Fallowmoon,24,60,40,28,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),10,114,Moonday,Fallowmoon,25,40,20,37,10,From Arctic,40,0,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,115,Twiceday,Fallowmoon,26,50,30,32,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,116,Thriceday,Fallowmoon,27,60,40,26,0,Indescernable,60,40,Normal,0,-,-,-,400,250,50,25
Trace Snow (1/2 inch),10,117,Fourday,Fallowmoon,28,40,20,29,10,From Arctic,40,0,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,118,Freeday,Fallowmoon,29,40,20,33,20,Prevailing Direction,40,-10,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,119,Godsday,Fallowmoon,30,40,20,37,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),25,120,Moonday,Midsummer,1,50,30,48,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,25,121,Twiceday,Midsummer,2,50,30,57,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),35,122,Thriceday,Midsummer,3,35,15,60,35,From Arctic,0,-30,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Severe Snowstorm,0,123,Fourday,Midsummer,4,35,15,54,0,Indescernable,35,10,Extreme Precipitation,0,-,-,-,20,20,10,5
No Precipitation,0,124,Freeday,Midsummer,5,40,20,51,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,125,Godsday,Midsummer,6,50,30,41,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,126,Moonday,Midsummer,7,35,15,53,15,From Arctic,15,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,127,Twiceday,Midsummer,8,50,30,41,5,From Tropics,50,25,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,128,Thriceday,Midsummer,9,60,40,67,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,129,Fourday,Midsummer,10,50,30,64,10,Prevailing Direction,50,15,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,130,Freeday,Midsummer,11,60,40,62,0,Indescernable,65,40,Normal,0,-,-,-,500,300,50,25
Moderate Snow (2 inch),10,131,Godsday,Midsummer,12,40,20,52,10,From Arctic,40,0,Normal,5,-,-,-,150,100,25,15
Trace Rain (<1/8 inch),0,132,Moonday,Midsummer,13,50,30,59,0,Indescernable,50,25,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,133,Twiceday,Midsummer,14,60,40,48,0,Indescernable,65,40,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,134,Thriceday,Midsummer,15,65,45,62,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,135,Fourday,Midsummer,16,70,55,41,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,136,Freeday,Midsummer,17,70,50,45,10,Prevailing Direction,75,50,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,137,Godsday,Midsummer,18,70,50,69,10,Prevailing Direction,75,50,Normal,5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,138,Moonday,Midsummer,19,70,55,56,0,Indescernable,75,60,Evening Mist/Fog: 5 hours,0,-,-,-,150,100,25,15
No Precipitation,0,139,Twiceday,Midsummer,20,70,50,50,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,140,Thriceday,Midsummer,21,70,55,52,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,141,Fourday,Midsummer,22,70,50,52,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,142,Freeday,Midsummer,23,70,55,61,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,143,Godsday,Midsummer,24,70,50,52,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,144,Moonday,Midsummer,25,70,55,47,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,145,Twiceday,Midsummer,26,70,50,53,10,Prevailing Direction,75,50,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,146,Thriceday,Midsummer,27,70,55,63,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,147,Fourday,Midsummer,28,70,50,59,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,148,Freeday,Midsummer,29,70,50,59,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,149,Godsday,Midsummer,30,60,40,70,10,From Arctic,65,40,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,150,Moonday,Haymoon,1,65,45,40,0,Indescernable,65,45,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,151,Twiceday,Haymoon,2,65,45,34,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,152,Thriceday,Haymoon,3,60,40,33,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,153,Fourday,Haymoon,4,65,45,39,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,154,Freeday,Haymoon,5,50,30,27,10,From Arctic,50,15,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,155,Godsday,Haymoon,6,60,40,22,0,Indescernable,60,40,Normal,0,-,-,-,400,250,50,25
Light Snow (1 inch),10,156,Moonday,Haymoon,7,40,20,29,10,From Arctic,40,0,Normal,5,-,-,-,400,250,50,25
Trace Snow (1/2 inch),20,157,Twiceday,Haymoon,8,35,15,23,20,Prevailing Direction,10,-15,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,158,Thriceday,Haymoon,9,40,20,24,5,Prevailing Direction,40,15,Normal,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,159,Fourday,Haymoon,10,60,40,38,0,Indescernable,60,40,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,160,Freeday,Haymoon,11,65,45,22,0,Indescernable,65,45,Normal,0,-,-,-,500,300,50,25
Light Snow (1 inch),0,161,Godsday,Haymoon,12,40,20,35,0,Indescernable,40,15,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,162,Moonday,Haymoon,13,50,30,21,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,163,Twiceday,Haymoon,14,50,30,26,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,164,Thriceday,Haymoon,15,65,45,37,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,165,Fourday,Haymoon,16,60,40,38,10,Prevailing Direction,60,40,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,166,Freeday,Haymoon,17,65,45,28,0,Indescernable,65,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,167,Godsday,Haymoon,18,60,40,37,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,168,Moonday,Haymoon,19,50,30,36,15,Prevailing Direction,50,10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,169,Twiceday,Haymoon,20,40,20,23,30,Prevailing Direction,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),20,170,Thriceday,Haymoon,21,50,30,22,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,171,Fourday,Haymoon,22,65,45,25,10,From Tropics,65,45,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,172,Freeday,Haymoon,23,65,45,24,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,173,Godsday,Haymoon,24,65,45,25,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,174,Moonday,Haymoon,25,50,30,40,15,Prevailing Direction,50,10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,175,Twiceday,Haymoon,26,40,20,37,30,Prevailing Direction,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,176,Thriceday,Haymoon,27,35,15,35,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),35,177,Fourday,Haymoon,28,40,20,36,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),0,178,Freeday,Haymoon,29,65,45,24,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,179,Godsday,Haymoon,30,65,45,25,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,180,Moonday,Harvest,1,50,30,27,10,From Arctic,50,15,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,181,Twiceday,Harvest,2,60,40,38,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,182,Thriceday,Harvest,3,60,40,39,0,Indescernable,60,40,Morning Mist/Fog: 1 hours,0,-,-,-,400,250,50,25
