precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Trace Snow (1/2 inch),35,58,Freeday,Eostara,29,40,20,24,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,59,Godsday,Eostara,30,30,15,21,45,From Arctic,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,60,Moonday,Pasturemoon,1,40,20,26,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,61,Twiceday,Pasturemoon,2,40,20,34,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,62,Thriceday,Pasturemoon,3,50,30,29,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,63,Fourday,Pasturemoon,4,40,20,24,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),45,64,Freeday,Pasturemoon,5,40,20,29,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),45,65,Godsday,Pasturemoon,6,40,20,23,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,66,Moonday,Pasturemoon,7,50,30,27,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,67,Twiceday,Pasturemoon,8,65,45,32,30,From Tropics,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,68,Thriceday,Pasturemoon,9,65,45,22,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,69,Fourday,Pasturemoon,10,70,50,27,15,Prevailing Direction,70,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,70,Freeday,Pasturemoon,11,70,50,32,0,Indescernable,70,50,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,71,Godsday,Pasturemoon,12,70,50,23,0,Indescernable,70,50,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,72,Moonday,Pasturemoon,13,65,45,35,10,Prevailing Direction,65,45,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,73,Twiceday,Pasturemoon,14,50,30,26,20,From Arctic,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,74,Thriceday,Pasturemoon,15,50,30,24,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),30,75,Fourday,Pasturemoon,16,40,20,35,30,From Arctic,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,76,Freeday,Pasturemoon,17,40,20,34,40,Prevailing Direction,40,-25,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),30,77,Godsday,Pasturemoon,18,60,40,26,30,From Tropics,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),40,78,Moonday,Pasturemoon,19,50,30,31,40,Prevailing Direction,50,-5,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),30,79,Twiceday,Pasturemoon,20,65,45,35,30,From Tropics,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Snow (1 inch),0,80,Thriceday,Pasturemoon,21,40,20,37,0,Indescernable,40,15,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,81,Fourday,Pasturemoon,22,50,30,27,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,82,Freeday,Pasturemoon,23,50,30,30,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,83,Godsday,Pasturemoon,24,40,20,40,10,Prevailing Direction,40,0,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,84,Moonday,Pasturemoon,25,40,20,37,20,From Arctic,40,-10,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,85,Twiceday,Pasturemoon,26,50,30,34,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,10,86,Thriceday,Pasturemoon,27,60,40,21,10,Prevailing Direction,60,40,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,87,Fourday,Pasturemoon,28,65,45,38,0,Indescernable,65,45,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,88,Freeday,Pasturemoon,29,50,30,29,10,From Arctic,50,15,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,89,Godsday,Pasturemoon,30,60,40,28,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,90,Moonday,Fallowmoon,1,60,40,40,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,91,Twiceday,Fallowmoon,2,60,40,34,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,92,Thriceday,Fallowmoon,3,40,20,26,15,From Arctic,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,93,Fourday,Fallowmoon,4,60,40,23,0,Indescernable,60,40,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,94,Freeday,Fallowmoon,5,65,45,34,0,Indescernable,65,45,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,95,Godsday,Fallowmoon,6,70,50,33,0,Indescernable,70,50,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,96,Moonday,Fallowmoon,7,70,55,37,0,Indescernable,70,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,97,Twiceday,Fallowmoon,8,75,55,25,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,98,Thriceday,Fallowmoon,9,75,55,28,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,99,Fourday,Fallowmoon,10,75,55,29,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,100,Freeday,Fallowmoon,11,70,55,40,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,101,Godsday,Fallowmoon,12,70,55,34,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,102,Moonday,Fallowmoon,13,70,50,38,10,Prevailing Direction,70,50,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,103,Twiceday,Fallowmoon,14,70,55,32,0,Indescernable,70,55,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,104,Thriceday,Fallowmoon,15,75,55,40,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,105,Fourday,Fallowmoon,16,75,55,32,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,106,Freeday,Fallowmoon,17,75,55,34,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,107,Godsday,Fallowmoon,18,75,55,26,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,108,Moonday,Fallowmoon,19,75,55,30,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,109,Twiceday,Fallowmoon,20,75,55,31,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,110,Thriceday,Fallowmoon,21,75,55,39,0,Indescernable,80,55,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,111,Fourday,Fallowmoon,22,70,50,24,10,From Arctic,70,50,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,112,Freeday,Fallowmoon,23,65,45,37,25,Prevailing Direction,65,45,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,113,Godsday,Fallowmoon,24,50,30,23,40,From Arctic,50,-5,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,114,Moonday,Fallowmoon,25,40,20,34,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,115,Twiceday,Fallowmoon,26,50,30,33,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,116,Thriceday,Fallowmoon,27,40,20,39,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,117,Fourday,Fallowmoon,28,60,40,21,35,From Tropics,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,118,Freeday,Fallowmoon,29,40,20,39,45,From Arctic,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,119,Godsday,Fallowmoon,30,50,30,35,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),45,120,Moonday,Midsummer,1,35,15,24,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,121,Twiceday,Midsummer,2,40,20,27,45,Prevailing Direction,40,-25,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,122,Thriceday,Midsummer,3,50,30,33,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Rain (<1/8 inch),25,123,Fourday,Midsummer,4,60,40,26,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),35,124,Freeday,Midsummer,5,50,30,27,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,125,Godsday,Midsummer,6,50,30,35,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),25,126,Moonday,Midsummer,7,60,40,26,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),35,127,Twiceday,Midsummer,8,50,30,36,35,Prevailing Direction,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),45,128,Thriceday,Midsummer,9,35,15,28,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,129,Fourday,Midsummer,10,35,15,27,45,From Arctic,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),35,130,Freeday,Midsummer,11,40,20,32,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,131,Godsday,Midsummer,12,50,30,23,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,132,Moonday,Midsummer,13,50,30,40,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,133,Twiceday,Midsummer,14,35,15,33,40,From Arctic,0,-30,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,134,Thriceday,Midsummer,15,35,15,26,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,135,Fourday,Midsummer,16,40,20,35,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,136,Freeday,Midsummer,17,35,15,36,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,137,Godsday,Midsummer,18,50,30,33,30,Prevailing Direction,50,0,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,138,Moonday,Midsummer,19,40,20,30,40,Prevailing Direction,40,-25,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Snow (1 inch),45,139,Twiceday,Midsummer,20,35,15,32,45,Prevailing Direction,0,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,140,Thriceday,Midsummer,21,40,20,24,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,141,Fourday,Midsummer,22,40,20,25,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,142,Freeday,Midsummer,23,50,30,28,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,143,Godsday,Midsummer,24,65,45,36,10,From Tropics,65,45,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,144,Moonday,Midsummer,25,60,40,23,20,Prevailing Direction,60,40,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,145,Twiceday,Midsummer,26,65,45,32,5,Prevailing Direction,65,45,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,146,Thriceday,Midsummer,27,50,30,31,20,From Arctic,50,5,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Snow (1 inch),30,147,Fourday,Midsummer,28,35,15,28,30,From Arctic,5,-25,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,20,148,Freeday,Midsummer,29,40,20,22,20,Prevailing Direction,40,-10,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,149,Godsday,Midsummer,30,35,15,38,30,From Arctic,5,-25,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,150,Moonday,Haymoon,1,50,30,35,20,From Tropics,50,5,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),30,151,Twiceday,Haymoon,2,40,20,39,30,Prevailing Direction,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),20,152,Thriceday,Haymoon,3,50,30,28,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),30,153,Fourday,Haymoon,4,40,20,21,30,Prevailing Direction,40,-20,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),20,154,Freeday,Haymoon,5,50,30,34,20,Prevailing Direction,50,5,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,155,Godsday,Haymoon,6,40,20,37,35,Prevailing Direction,40,-20,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),25,156,Moonday,Haymoon,7,50,30,27,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Snow (1 inch),35,157,Twiceday,Haymoon,8,35,15,35,35,From Arctic,0,-30,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,158,Thriceday,Haymoon,9,35,15,35,35,Prevailing Direction,0,-30,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),45,159,Fourday,Haymoon,10,30,15,26,45,Prevailing Direction,-5,-30,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Trace Snow (1/2 inch),45,160,Freeday,Haymoon,11,25,10,36,45,From Arctic,-15,-40,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,161,Godsday,Haymoon,12,35,15,40,30,Prevailing Direction,5,-25,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),40,162,Moonday,Haymoon,13,30,15,33,40,Prevailing Direction,-5,-30,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),45,163,Twiceday,Haymoon,14,25,10,32,45,From Arctic,-15,-40,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
Light Snow (1 inch),45,164,Thriceday,Haymoon,15,25,10,27,45,From Arctic,-15,-40,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,165,Fourday,Haymoon,16,25,10,38,45,Prevailing Direction,-15,-40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,166,Freeday,Haymoon,17,35,15,22,30,Prevailing Direction,5,-25,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),20,167,Godsday,Haymoon,18,40,20,37,20,Prevailing Direction,40,-10,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Snow (1/2 inch),30,168,Moonday,Haymoon,19,30,15,32,30,From Arctic,0,-25,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,0,169,Twiceday,Haymoon,20,50,30,25,0,Indescernable,50,25,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,170,Thriceday,Haymoon,21,50,30,33,0,Indescernable,50,25,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,171,Fourday,Haymoon,22,60,40,39,0,Indescernable,60,40,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,172,Freeday,Haymoon,23,50,30,29,10,Prevailing Direction,50,15,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,173,Godsday,Haymoon,24,50,30,34,10,Prevailing Direction,50,15,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,174,Moonday,Haymoon,25,50,30,31,10,Prevailing Direction,50,15,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,175,Twiceday,Haymoon,26,65,45,22,0,Indescernable,65,45,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,176,Thriceday,Haymoon,27,65,45,36,0,Indescernable,65,45,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,177,Fourday,Haymoon,28,50,30,23,15,Prevailing Direction,50,10,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),25,178,Freeday,Haymoon,29,40,20,40,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,179,Godsday,Haymoon,30,60,40,24,10,From Tropics,60,40,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,180,Moonday,Harvest,1,40,20,30,25,Prevailing Direction,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,181,Twiceday,Harvest,2,35,15,33,40,Prevailing Direction,0,-30,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
