precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,20,35,Godsday,Eostara,6,10,0,25,20,Prevailing Direction,-25,-40,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),30,36,Moonday,Eostara,7,0,-10,29,30,Prevailing Direction,-50,-60,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,30,37,Twiceday,Eostara,8,0,-10,26,30,Prevailing Direction,-50,-60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),40,38,Thriceday,Eostara,9,-15,-30,29,40,From Arctic,-80,-100,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,40,39,Fourday,Eostara,10,-5,-20,32,40,Prevailing Direction,-65,-90,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,40,Freeday,Eostara,11,0,-10,38,25,Prevailing Direction,-45,-60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,41,Godsday,Eostara,12,-5,-20,22,35,Prevailing Direction,-60,-85,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,42,Moonday,Eostara,13,0,-10,40,25,Prevailing Direction,-45,-60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,43,Twiceday,Eostara,14,-5,-20,34,35,Prevailing Direction,-60,-85,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,44,Thriceday,Eostara,15,-5,-20,32,35,Prevailing Direction,-60,-85,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,45,Fourday,Eostara,16,0,-10,39,25,Prevailing Direction,-45,-60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,0,46,Freeday,Eostara,17,40,20,33,0,Indescernable,40,15,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,47,Godsday,Eostara,18,40,20,27,0,Indescernable,40,15,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,48,Moonday,Eostara,19,40,20,29,0,Indescernable,40,15,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,49,Twiceday,Eostara,20,35,15,38,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),0,50,Thriceday,Eostara,21,35,15,25,0,Indescernable,35,10,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,51,Fourday,Eostara,22,35,15,27,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,52,Freeday,Eostara,23,35,15,21,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,53,Godsday,Eostara,24,35,15,22,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,54,Moonday,Eostara,25,35,15,32,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),10,55,Twiceday,Eostara,26,25,10,26,10,From Arctic,10,-10,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,56,Thriceday,Eostara,27,25,10,25,10,Prevailing Direction,10,-10,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,57,Fourday,Eostara,28,25,10,29,10,Prevailing Direction,10,-10,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,58,Freeday,Eostara,29,18,10,23,25,Prevailing Direction,-15,-30,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,59,Godsday,Eostara,30,30,15,34,15,From Tropics,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,60,Moonday,Pasturemoon,1,30,15,23,15,Prevailing Direction,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),5,61,Twiceday,Pasturemoon,2,35,15,36,5,Prevailing Direction,35,10,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,62,Thriceday,Pasturemoon,3,-15,-30,30,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,63,Fourday,Pasturemoon,4,-15,-30,25,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,10,64,Freeday,Pasturemoon,5,-15,-30,28,10,From Arctic,-40,-60,Coldwave,5,-,-,-,500,300,50,25
No Precipitation,0,65,Godsday,Pasturemoon,6,10,0,25,0,Indescernable,5,-5,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,66,Moonday,Pasturemoon,7,0,-10,28,15,Prevailing Direction,-35,-45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,67,Twiceday,Pasturemoon,8,-5,-20,32,25,Prevailing Direction,-50,-75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,68,Thriceday,Pasturemoon,9,10,0,40,10,Prevailing Direction,-10,-20,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,69,Fourday,Pasturemoon,10,18,10,32,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,70,Freeday,Pasturemoon,11,0,-10,24,15,From Arctic,-35,-45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,71,Godsday,Pasturemoon,12,-5,-20,24,0,Indescernable,-10,-25,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,72,Moonday,Pasturemoon,13,0,-10,37,0,Indescernable,-5,-15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,73,Twiceday,Pasturemoon,14,10,0,22,0,Indescernable,5,-5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,74,Thriceday,Pasturemoon,15,18,10,32,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,75,Fourday,Pasturemoon,16,30,15,39,0,Indescernable,25,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,76,Freeday,Pasturemoon,17,25,10,23,10,Prevailing Direction,10,-10,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,77,Godsday,Pasturemoon,18,30,15,38,0,Indescernable,25,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,78,Moonday,Pasturemoon,19,30,15,29,0,Indescernable,25,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,79,Twiceday,Pasturemoon,20,-15,-30,32,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,80,Thriceday,Pasturemoon,21,-15,-30,34,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,81,Fourday,Pasturemoon,22,-15,-30,33,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,82,Freeday,Pasturemoon,23,18,10,37,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,83,Godsday,Pasturemoon,24,25,10,33,0,Indescernable,20,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,84,Moonday,Pasturemoon,25,35,15,39,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),10,85,Twiceday,Pasturemoon,26,30,15,27,10,Prevailing Direction,15,-5,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,86,Thriceday,Pasturemoon,27,18,10,37,20,From Arctic,-10,-25,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,87,Fourday,Pasturemoon,28,0,-10,34,35,From Arctic,-50,-65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,88,Freeday,Pasturemoon,29,10,0,32,25,Prevailing Direction,-30,-45,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,89,Godsday,Pasturemoon,30,25,10,40,10,From Tropics,10,-10,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,90,Moonday,Fallowmoon,1,18,10,37,20,Prevailing Direction,-10,-25,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,91,Twiceday,Fallowmoon,2,18,10,28,20,Prevailing Direction,-10,-25,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,92,Thriceday,Fallowmoon,3,18,10,25,20,Prevailing Direction,-10,-25,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,93,Fourday,Fallowmoon,4,35,15,32,0,Indescernable,35,10,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,94,Freeday,Fallowmoon,5,35,15,24,0,Indescernable,35,10,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,95,Godsday,Fallowmoon,6,40,20,29,0,Indescernable,40,15,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,96,Moonday,Fallowmoon,7,40,20,39,0,Indescernable,40,15,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,97,Twiceday,Fallowmoon,8,50,30,39,0,Indescernable,50,25,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,98,Thriceday,Fallowmoon,9,40,20,32,15,Prevailing Direction,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),25,99,Fourday,Fallowmoon,10,30,15,21,25,From Arctic,0,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,35,100,Freeday,Fallowmoon,11,25,10,31,35,Prevailing Direction,-15,-35,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,101,Godsday,Fallowmoon,12,30,15,32,25,Prevailing Direction,0,-20,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,102,Moonday,Fallowmoon,13,40,20,39,10,From Tropics,40,0,Normal,5,-,-,-,500,300,50,25
Trace Snow (1/2 inch),20,103,Twiceday,Fallowmoon,14,30,15,40,20,From Arctic,5,-15,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,104,Thriceday,Fallowmoon,15,18,10,24,35,From Arctic,-20,-35,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),45,105,Fourday,Fallowmoon,16,0,-10,32,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,106,Freeday,Fallowmoon,17,0,-10,32,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),35,107,Godsday,Fallowmoon,18,10,0,27,35,Prevailing Direction,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,108,Moonday,Fallowmoon,19,10,0,40,35,Prevailing Direction,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,109,Twiceday,Fallowmoon,20,0,-10,30,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,110,Thriceday,Fallowmoon,21,0,-10,34,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,111,Fourday,Fallowmoon,22,0,-10,25,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,112,Freeday,Fallowmoon,23,10,0,21,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,113,Godsday,Fallowmoon,24,10,0,35,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,114,Moonday,Fallowmoon,25,0,-10,29,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,115,Twiceday,Fallowmoon,26,0,-10,33,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,116,Thriceday,Fallowmoon,27,10,0,24,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,117,Fourday,Fallowmoon,28,0,-10,34,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,118,Freeday,Fallowmoon,29,0,-10,24,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,119,Godsday,Fallowmoon,30,10,0,37,35,Prevailing Direction,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,120,Moonday,Midsummer,1,25,10,40,25,From Tropics,-5,-30,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),35,121,Twiceday,Midsummer,2,18,10,28,35,Prevailing Direction,-20,-35,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,122,Thriceday,Midsummer,3,10,0,38,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,123,Fourday,Midsummer,4,10,0,26,45,Prevailing Direction,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),35,124,Freeday,Midsummer,5,25,10,27,35,From Tropics,-15,-35,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,125,Godsday,Midsummer,6,18,10,29,45,Prevailing Direction,-25,-40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,126,Moonday,Midsummer,7,0,-10,31,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,127,Twiceday,Midsummer,8,10,0,38,35,Prevailing Direction,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),25,128,Thriceday,Midsummer,9,18,10,36,25,Prevailing Direction,-15,-30,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,35,129,Fourday,Midsummer,10,10,0,39,35,Prevailing Direction,-35,-50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,130,Freeday,Midsummer,11,0,-10,28,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,131,Godsday,Midsummer,12,25,10,24,30,From Tropics,-10,-35,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,132,Moonday,Midsummer,13,25,10,39,30,Prevailing Direction,-10,-35,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,133,Twiceday,Midsummer,14,10,0,35,45,From Arctic,-40,-55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,134,Thriceday,Midsummer,15,18,10,37,35,Prevailing Direction,-20,-35,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,135,Fourday,Midsummer,16,0,-10,29,45,From Arctic,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,136,Freeday,Midsummer,17,0,-10,30,45,Prevailing Direction,-55,-70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,0,137,Godsday,Midsummer,18,0,-10,25,0,Indescernable,-5,-15,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),0,138,Moonday,Midsummer,19,18,10,35,0,Indescernable,15,5,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,139,Twiceday,Midsummer,20,35,15,25,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),10,140,Thriceday,Midsummer,21,30,15,24,10,Prevailing Direction,15,-5,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,141,Fourday,Midsummer,22,30,15,36,10,Prevailing Direction,15,-5,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,142,Freeday,Midsummer,23,30,15,26,10,Prevailing Direction,15,-5,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,143,Godsday,Midsummer,24,40,20,22,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,144,Moonday,Midsummer,25,35,15,33,10,Prevailing Direction,20,-5,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,145,Twiceday,Midsummer,26,50,30,37,0,Indescernable,50,25,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,146,Thriceday,Midsummer,27,50,30,37,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,147,Fourday,Midsummer,28,30,15,33,15,From Arctic,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,148,Freeday,Midsummer,29,35,15,36,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,149,Godsday,Midsummer,30,30,15,34,15,Prevailing Direction,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,150,Moonday,Haymoon,1,40,20,32,0,Indescernable,40,15,Evening Mist/Fog: 6 hours,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),10,151,Twiceday,Haymoon,2,35,15,39,10,Prevailing Direction,20,-5,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,152,Thriceday,Haymoon,3,25,10,27,25,From Arctic,-5,-30,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Snow (1/2 inch),15,153,Fourday,Haymoon,4,30,15,23,15,Prevailing Direction,10,-10,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,154,Freeday,Haymoon,5,30,15,38,15,Prevailing Direction,10,-10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,155,Godsday,Haymoon,6,18,10,24,30,From Arctic,-20,-35,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,156,Moonday,Haymoon,7,10,0,25,40,Prevailing Direction,-40,-55,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,157,Twiceday,Haymoon,8,-5,-20,37,45,From Arctic,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,158,Thriceday,Haymoon,9,-5,-20,30,45,Prevailing Direction,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Snow (1/2 inch),45,159,Fourday,Haymoon,10,-5,-20,38,45,Prevailing Direction,-65,-90,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,0,160,Freeday,Haymoon,11,18,10,34,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,161,Godsday,Haymoon,12,0,-10,38,15,From Arctic,-35,-45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Snow (1/2 inch),5,162,Moonday,Haymoon,13,18,10,29,5,From Tropics,15,5,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,163,Twiceday,Haymoon,14,25,10,39,0,Indescernable,20,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,164,Thriceday,Haymoon,15,30,15,38,0,Indescernable,25,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,165,Fourday,Haymoon,16,25,10,39,10,Prevailing Direction,10,-10,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,166,Freeday,Haymoon,17,30,15,32,0,Indescernable,25,10,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,167,Godsday,Haymoon,18,18,10,30,15,From Arctic,-5,-20,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,168,Moonday,Haymoon,19,25,10,29,5,Prevailing Direction,20,5,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,169,Twiceday,Haymoon,20,-15,-30,31,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,170,Thriceday,Haymoon,21,-15,-30,34,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,171,Fourday,Haymoon,22,-15,-30,33,0,Indescernable,-20,-35,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,0,172,Freeday,Haymoon,23,0,-10,26,0,Indescernable,-5,-15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,173,Godsday,Haymoon,24,0,-10,22,0,Indescernable,-5,-15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,174,Moonday,Haymoon,25,10,0,23,0,Indescernable,5,-5,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,175,Twiceday,Haymoon,26,18,10,27,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,176,Thriceday,Haymoon,27,0,-10,29,10,From Arctic,-20,-30,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,177,Fourday,Haymoon,28,10,0,32,0,Indescernable,5,-5,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,178,Freeday,Haymoon,29,0,-10,32,10,Prevailing Direction,-20,-30,Normal,5,-,-,-,500,300,50,25
Trace Snow (1/2 inch),20,179,Godsday,Haymoon,30,-5,-20,37,20,Prevailing Direction,-45,-70,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,5,180,Moonday,Harvest,1,10,0,40,5,Prevailing Direction,5,-5,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,181,Twiceday,Harvest,2,18,10,27,0,Indescernable,15,5,Normal,0,-,-,-,500,300,50,25
Trace Snow (1/2 inch),0,182,Thriceday,Harvest,3,25,10,26,0,Indescernable,20,5,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,183,Fourday,Harvest,4,18,10,26,15,Prevailing Direction,-5,-20,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,184,Freeday,Harvest,5,25,10,38,0,Indescernable,20,5,Normal,0,-,-,-,500,300,50,25
