precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,45,27,Fourday,Springmoon,28,80,60,85,45,Prevailing Direction,85,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,28,Freeday,Springmoon,29,85,70,88,30,From Tropics,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,20,29,Godsday,Springmoon,30,90,70,78,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,30,Moonday,Eostara,1,90,70,72,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,31,Twiceday,Eostara,2,95,75,88,5,From Tropics,115,85,Normal,2.5,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,32,Thriceday,Eostara,3,100,80,88,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,33,Fourday,Eostara,4,100,80,83,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Downpour Rain (>1.5 inch),0,34,Freeday,Eostara,5,100,80,83,0,Indescernable,120,90,Morning Mist/Fog: 1 hours,0,-,-,-,,,,
No Precipitation,0,35,Godsday,Eostara,6,100,80,72,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,36,Moonday,Eostara,7,100,80,86,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,37,Twiceday,Eostara,8,100,80,73,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,38,Thriceday,Eostara,9,95,75,79,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,39,Fourday,Eostara,10,100,80,84,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,40,Freeday,Eostara,11,100,80,78,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,41,Godsday,Eostara,12,100,80,81,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,42,Moonday,Eostara,13,100,80,86,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,43,Twiceday,Eostara,14,100,80,87,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,44,Thriceday,Eostara,15,100,80,84,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,45,Fourday,Eostara,16,95,75,72,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,46,Freeday,Eostara,17,100,80,88,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,47,Godsday,Eostara,18,90,70,74,15,From Arctic,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,48,Moonday,Eostara,19,95,75,75,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,49,Twiceday,Eostara,20,90,75,80,10,Prevailing Direction,105,85,Normal,5,-,-,-,150,100,25,15
Downpour Rain (>1.5 inch),0,50,Thriceday,Eostara,21,95,75,71,0,Indescernable,115,85,Normal,0,-,-,-,,,,
No Precipitation,0,51,Fourday,Eostara,22,95,75,72,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,52,Freeday,Eostara,23,100,80,81,0,Indescernable,120,90,Evening Mist/Fog: 5 hours,0,-,-,-,,,,
Light Rain (<1/2 inch),10,53,Godsday,Eostara,24,90,75,72,10,From Arctic,105,85,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,54,Moonday,Eostara,25,95,75,80,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,55,Twiceday,Eostara,26,90,75,90,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,56,Thriceday,Eostara,27,95,75,72,5,Prevailing Direction,115,85,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,5,57,Fourday,Eostara,28,95,75,77,5,Prevailing Direction,115,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,58,Freeday,Eostara,29,90,75,89,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),30,59,Godsday,Eostara,30,90,70,87,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Heavy Rain (<1.5 inch),40,60,Moonday,Pasturemoon,1,85,70,68,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,61,Twiceday,Pasturemoon,2,80,65,43,45,From Arctic,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),45,62,Thriceday,Pasturemoon,3,80,65,68,45,Prevailing Direction,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,63,Fourday,Pasturemoon,4,85,65,56,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,64,Freeday,Pasturemoon,5,80,65,68,45,From Arctic,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Downpour Rain (>1.5 inch),45,65,Godsday,Pasturemoon,6,80,65,42,45,Prevailing Direction,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,66,Moonday,Pasturemoon,7,85,65,44,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),45,67,Twiceday,Pasturemoon,8,80,65,57,45,From Arctic,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,68,Thriceday,Pasturemoon,9,85,65,70,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),35,69,Fourday,Pasturemoon,10,85,70,50,35,Prevailing Direction,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,,,,
Downpour Rain (>1.5 inch),25,70,Freeday,Pasturemoon,11,90,70,61,25,Prevailing Direction,95,70,Normal,12.5,-1/-2/-3/X,-1,0.75,,,,
No Precipitation,40,71,Godsday,Pasturemoon,12,85,70,57,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),30,72,Moonday,Pasturemoon,13,90,75,55,30,From Tropics,95,80,Normal,15,-1/-2/-3/X,-1,0.75,,,,
No Precipitation,30,73,Twiceday,Pasturemoon,14,90,75,45,30,Prevailing Direction,95,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,74,Thriceday,Pasturemoon,15,90,70,62,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,75,Fourday,Pasturemoon,16,95,75,44,30,From Tropics,105,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,76,Freeday,Pasturemoon,17,90,70,53,45,From Arctic,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),45,77,Godsday,Pasturemoon,18,85,70,65,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,30,78,Moonday,Pasturemoon,19,90,70,47,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,79,Twiceday,Pasturemoon,20,95,75,63,15,From Tropics,110,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,80,Thriceday,Pasturemoon,21,100,80,67,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),10,81,Fourday,Pasturemoon,22,95,75,60,10,Prevailing Direction,110,80,Normal,5,-,-,-,,,,
Heavy Rain (<1.5 inch),20,82,Freeday,Pasturemoon,23,90,75,48,20,Prevailing Direction,95,80,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
Heavy Rain (<1.5 inch),30,83,Godsday,Pasturemoon,24,90,70,43,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
Downpour Rain (>1.5 inch),0,84,Moonday,Pasturemoon,25,80,60,61,0,Indescernable,85,65,Coldwave,0,-,-,-,,,,
Heavy Rain (<1.5 inch),0,85,Twiceday,Pasturemoon,26,80,60,61,0,Indescernable,85,65,Coldwave,0,-,-,-,50,30,15,10
Downpour Rain (>1.5 inch),10,86,Thriceday,Pasturemoon,27,80,60,48,10,Prevailing Direction,85,65,Coldwave,5,-,-,-,,,,
No Precipitation,10,87,Fourday,Pasturemoon,28,80,60,59,10,Prevailing Direction,85,65,Coldwave,5,-,-,-,500,300,50,25
No Precipitation,0,88,Freeday,Pasturemoon,29,80,60,41,0,Indescernable,85,65,Coldwave,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,89,Godsday,Pasturemoon,30,90,70,69,0,Indescernable,100,75,Morning Mist/Fog: 2 hours,0,-,-,-,,,,
No Precipitation,0,90,Moonday,Fallowmoon,1,90,70,64,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,91,Twiceday,Fallowmoon,2,90,75,62,0,Indescernable,100,80,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,92,Thriceday,Fallowmoon,3,90,75,67,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,93,Fourday,Fallowmoon,4,100,80,68,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,94,Freeday,Fallowmoon,5,95,75,50,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,95,Godsday,Fallowmoon,6,100,80,44,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,96,Moonday,Fallowmoon,7,100,80,45,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,97,Twiceday,Fallowmoon,8,100,80,49,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,98,Thriceday,Fallowmoon,9,95,75,56,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,99,Fourday,Fallowmoon,10,85,70,44,0,Indescernable,95,75,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,100,Freeday,Fallowmoon,11,85,65,59,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,101,Godsday,Fallowmoon,12,85,65,66,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),0,102,Moonday,Fallowmoon,13,80,65,68,0,Indescernable,85,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,103,Twiceday,Fallowmoon,14,80,65,59,10,From Arctic,85,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,104,Thriceday,Fallowmoon,15,80,65,49,20,Prevailing Direction,85,65,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,105,Fourday,Fallowmoon,16,90,70,41,0,Indescernable,100,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,106,Freeday,Fallowmoon,17,85,70,62,10,Prevailing Direction,95,75,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,107,Godsday,Fallowmoon,18,90,75,45,0,Indescernable,100,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,108,Moonday,Fallowmoon,19,85,70,62,15,From Arctic,95,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,109,Twiceday,Fallowmoon,20,85,70,54,15,Prevailing Direction,95,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,110,Thriceday,Fallowmoon,21,85,70,43,15,Prevailing Direction,95,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,111,Fourday,Fallowmoon,22,90,75,56,5,From Tropics,100,80,Drought,2.5,-,-,-,500,300,50,25
No Precipitation,15,112,Freeday,Fallowmoon,23,90,70,62,15,Prevailing Direction,100,75,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,113,Godsday,Fallowmoon,24,85,70,50,30,Prevailing Direction,90,70,Drought,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,114,Moonday,Fallowmoon,25,85,70,44,30,Prevailing Direction,90,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),40,115,Twiceday,Fallowmoon,26,80,65,63,40,From Arctic,80,65,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,25,116,Thriceday,Fallowmoon,27,85,70,62,25,Prevailing Direction,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),15,117,Fourday,Fallowmoon,28,90,75,47,15,From Tropics,100,80,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,118,Freeday,Fallowmoon,29,90,75,41,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,119,Godsday,Fallowmoon,30,100,80,69,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,120,Moonday,Midsummer,1,100,80,76,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,121,Twiceday,Midsummer,2,100,80,85,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,122,Thriceday,Midsummer,3,95,75,87,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
No Precipitation,20,123,Fourday,Midsummer,4,90,75,84,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,124,Freeday,Midsummer,5,95,75,81,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,125,Godsday,Midsummer,6,90,70,75,25,From Arctic,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,126,Moonday,Midsummer,7,90,75,71,10,Prevailing Direction,105,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,127,Twiceday,Midsummer,8,90,70,90,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,128,Thriceday,Midsummer,9,90,70,76,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,10,129,Fourday,Midsummer,10,90,75,89,10,Prevailing Direction,105,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,130,Freeday,Midsummer,11,95,75,83,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,131,Godsday,Midsummer,12,100,80,78,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,132,Moonday,Midsummer,13,95,75,84,10,Prevailing Direction,115,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,133,Twiceday,Midsummer,14,100,80,86,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,134,Thriceday,Midsummer,15,95,75,73,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,135,Fourday,Midsummer,16,100,80,85,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,136,Freeday,Midsummer,17,100,80,75,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,137,Godsday,Midsummer,18,90,75,83,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,138,Moonday,Midsummer,19,90,70,77,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,139,Twiceday,Midsummer,20,90,70,77,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,140,Thriceday,Midsummer,21,85,70,75,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,141,Fourday,Midsummer,22,90,70,77,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,142,Freeday,Midsummer,23,85,70,84,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,143,Godsday,Midsummer,24,85,65,72,40,Prevailing Direction,90,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,144,Moonday,Midsummer,25,90,70,84,25,From Tropics,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,145,Twiceday,Midsummer,26,95,75,75,10,From Tropics,115,85,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),20,146,Thriceday,Midsummer,27,90,75,72,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,30,147,Fourday,Midsummer,28,85,70,88,30,From Arctic,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,148,Freeday,Midsummer,29,85,65,74,40,Prevailing Direction,90,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,149,Godsday,Midsummer,30,80,65,76,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),35,150,Moonday,Haymoon,1,85,70,74,35,From Tropics,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,151,Twiceday,Haymoon,2,80,65,79,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,152,Thriceday,Haymoon,3,85,70,87,35,From Tropics,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,153,Fourday,Haymoon,4,80,65,83,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,154,Freeday,Haymoon,5,80,65,87,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,155,Godsday,Haymoon,6,85,65,87,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,156,Moonday,Haymoon,7,85,65,83,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Downpour Rain (>1.5 inch),35,157,Twiceday,Haymoon,8,85,70,75,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,20,158,Thriceday,Haymoon,9,90,75,84,20,From Tropics,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,159,Fourday,Haymoon,10,95,75,80,5,From Tropics,115,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,160,Freeday,Haymoon,11,85,70,81,20,From Arctic,95,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,161,Godsday,Haymoon,12,90,75,71,10,From Tropics,105,85,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,162,Moonday,Haymoon,13,95,75,85,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,163,Twiceday,Haymoon,14,90,75,74,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,164,Thriceday,Haymoon,15,95,75,71,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,165,Fourday,Haymoon,16,95,75,76,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,166,Freeday,Haymoon,17,90,75,81,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,167,Godsday,Haymoon,18,95,75,77,0,Indescernable,115,85,Normal,0,-,-,-,,,,
Downpour Rain (>1.5 inch),10,168,Moonday,Haymoon,19,90,70,73,10,From Arctic,105,80,Normal,5,-,-,-,,,,
No Precipitation,10,169,Twiceday,Haymoon,20,90,70,73,10,Prevailing Direction,105,80,Normal,5,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),0,170,Thriceday,Haymoon,21,95,75,83,0,Indescernable,115,85,Evening Mist/Fog: 6 hours,0,-,-,-,,,,
No Precipitation,0,171,Fourday,Haymoon,22,95,75,75,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Downpour Rain (>1.5 inch),10,172,Freeday,Haymoon,23,90,70,75,10,From Arctic,105,80,Normal,5,-,-,-,,,,
Downpour Rain (>1.5 inch),0,173,Godsday,Haymoon,24,90,75,83,0,Indescernable,105,85,Normal,0,-,-,-,,,,
Moderate Rain (<3/4 inch),0,174,Moonday,Haymoon,25,95,75,77,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,175,Twiceday,Haymoon,26,90,75,87,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,176,Thriceday,Haymoon,27,90,70,81,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,177,Fourday,Haymoon,28,95,75,75,5,From Tropics,115,85,Normal,2.5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),15,178,Freeday,Haymoon,29,90,75,75,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Downpour Rain (>1.5 inch),25,179,Godsday,Haymoon,30,90,70,75,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,,,,
Downpour Rain (>1.5 inch),35,180,Moonday,Harvest,1,85,65,56,35,From Arctic,90,65,Normal,17.5,-2/-4/X/X,-3,2/3,,,,
No Precipitation,45,181,Twiceday,Harvest,2,80,60,62,45,From Arctic,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,182,Thriceday,Harvest,3,80,65,42,45,Prevailing Direction,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,183,Fourday,Harvest,4,80,60,69,45,From Arctic,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Heavy Rain (<1.5 inch),45,184,Freeday,Harvest,5,80,60,63,45,From Arctic,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,30,185,Godsday,Harvest,6,85,65,62,30,Prevailing Direction,90,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Downpour Rain (>1.5 inch),20,186,Moonday,Harvest,7,90,70,57,20,From Tropics,95,70,Normal,10,0/-1/-2/-3,-,-,,,,
Heavy Rain (<1.5 inch),10,187,Twiceday,Harvest,8,90,75,61,10,Prevailing Direction,100,80,Normal,5,-,-,-,50,30,15,10
No Precipitation,0,188,Thriceday,Harvest,9,90,75,47,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,189,Fourday,Harvest,10,90,70,45,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
