precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Light Snow (1 inch),35,21,Fourday,Springmoon,22,35,15,69,35,From Tropics,0,-30,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
Severe Snowstorm,0,22,Freeday,Springmoon,23,18,10,45,0,Indescernable,15,5,Extreme Precipitation,0,-,-,-,20,20,10,5
Trace Snow (1/2 inch),0,23,Godsday,Springmoon,24,30,15,59,0,Indescernable,25,10,Normal,0,-,-,-,400,250,50,25
Light Snow (1 inch),0,24,Moonday,Springmoon,25,35,15,50,0,Indescernable,35,10,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,25,Twiceday,Springmoon,26,35,15,69,0,Indescernable,35,10,Normal,0,-,-,-,500,300,50,25
Light Snow (1 inch),0,26,Thriceday,Springmoon,27,40,20,59,0,Indescernable,40,15,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,27,Fourday,Springmoon,28,40,20,53,0,Indescernable,40,15,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,28,Freeday,Springmoon,29,60,40,59,0,Indescernable,65,40,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,29,Godsday,Springmoon,30,60,40,44,0,Indescernable,65,40,Drought,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,30,Moonday,Eostara,1,70,55,50,10,From Arctic,75,60,Heatwave,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,31,Twiceday,Eostara,2,70,55,68,0,Indescernable,75,60,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,0,32,Thriceday,Eostara,3,70,55,54,0,Indescernable,75,60,Heatwave,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,33,Fourday,Eostara,4,70,55,42,0,Indescernable,75,60,Heatwave,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,34,Freeday,Eostara,5,70,55,67,0,Indescernable,75,60,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,0,35,Godsday,Eostara,6,70,55,65,0,Indescernable,75,60,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,0,36,Moonday,Eostara,7,70,55,70,0,Indescernable,75,60,Heatwave,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,37,Twiceday,Eostara,8,70,50,58,0,Indescernable,75,50,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,38,Thriceday,Eostara,9,65,45,62,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,39,Fourday,Eostara,10,60,40,57,15,Prevailing Direction,65,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,40,Freeday,Eostara,11,65,45,65,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,41,Godsday,Eostara,12,60,40,57,15,Prevailing Direction,65,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,42,Moonday,Eostara,13,60,40,57,15,Prevailing Direction,65,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,43,Twiceday,Eostara,14,50,30,65,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,44,Thriceday,Eostara,15,35,15,41,40,From Arctic,0,-30,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),0,45,Fourday,Eostara,16,60,40,55,0,Indescernable,65,40,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,46,Freeday,Eostara,17,70,50,70,0,Indescernable,75,50,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,47,Godsday,Eostara,18,65,45,56,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,48,Moonday,Eostara,19,70,50,64,0,Indescernable,75,50,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,49,Twiceday,Eostara,20,65,45,46,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,50,Thriceday,Eostara,21,70,50,50,0,Indescernable,75,50,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,51,Fourday,Eostara,22,70,50,55,0,Indescernable,75,50,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,52,Freeday,Eostara,23,65,45,44,10,Prevailing Direction,70,45,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,53,Godsday,Eostara,24,65,45,52,10,Prevailing Direction,70,45,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,54,Moonday,Eostara,25,70,50,50,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,55,Twiceday,Eostara,26,65,45,45,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,56,Thriceday,Eostara,27,65,45,42,0,Indescernable,70,45,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,57,Fourday,Eostara,28,70,50,44,0,Indescernable,75,50,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,58,Freeday,Eostara,29,60,40,66,15,Prevailing Direction,65,40,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Snow (1 inch),25,59,Godsday,Eostara,30,40,20,51,25,From Arctic,40,-15,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,60,Moonday,Pasturemoon,1,65,45,36,10,From Tropics,65,45,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,61,Twiceday,Pasturemoon,2,60,40,28,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,0,62,Thriceday,Pasturemoon,3,70,55,30,0,Indescernable,70,55,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,63,Fourday,Pasturemoon,4,75,55,32,0,Indescernable,80,55,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,64,Freeday,Pasturemoon,5,75,55,29,0,Indescernable,80,55,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,65,Godsday,Pasturemoon,6,75,55,31,0,Indescernable,80,55,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,66,Moonday,Pasturemoon,7,70,50,26,10,From Arctic,70,50,Drought,5,-,-,-,500,300,50,25
No Precipitation,20,67,Twiceday,Pasturemoon,8,65,45,33,20,Prevailing Direction,65,45,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,10,68,Thriceday,Pasturemoon,9,70,50,31,10,Prevailing Direction,70,50,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,69,Fourday,Pasturemoon,10,75,55,34,0,Indescernable,80,55,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,70,Freeday,Pasturemoon,11,75,55,29,0,Indescernable,80,55,Drought,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,71,Godsday,Pasturemoon,12,75,55,24,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,72,Moonday,Pasturemoon,13,75,55,28,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,73,Twiceday,Pasturemoon,14,70,50,36,15,Prevailing Direction,70,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,74,Thriceday,Pasturemoon,15,70,55,27,5,Prevailing Direction,70,55,Normal,2.5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,75,Fourday,Pasturemoon,16,75,55,21,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,76,Freeday,Pasturemoon,17,75,55,39,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,77,Godsday,Pasturemoon,18,75,55,36,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,78,Moonday,Pasturemoon,19,65,45,32,15,From Arctic,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,79,Twiceday,Pasturemoon,20,60,40,39,25,Prevailing Direction,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),15,80,Thriceday,Pasturemoon,21,65,45,39,15,Prevailing Direction,65,45,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,81,Fourday,Pasturemoon,22,65,45,25,15,Prevailing Direction,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,82,Freeday,Pasturemoon,23,50,30,23,25,From Arctic,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),15,83,Godsday,Pasturemoon,24,65,45,21,15,From Tropics,65,45,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,0,84,Moonday,Pasturemoon,25,70,55,24,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,85,Twiceday,Pasturemoon,26,70,50,21,10,Prevailing Direction,70,50,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,86,Thriceday,Pasturemoon,27,75,55,22,0,Indescernable,80,55,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,87,Fourday,Pasturemoon,28,70,55,33,0,Indescernable,70,55,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,88,Freeday,Pasturemoon,29,65,45,28,15,From Arctic,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,89,Godsday,Pasturemoon,30,65,45,37,15,Prevailing Direction,65,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,90,Moonday,Fallowmoon,1,50,30,40,30,From Arctic,50,0,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),40,91,Twiceday,Fallowmoon,2,50,30,27,40,From Arctic,50,-5,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),45,92,Thriceday,Fallowmoon,3,50,30,37,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,93,Fourday,Fallowmoon,4,50,30,37,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,94,Freeday,Fallowmoon,5,60,40,21,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,95,Godsday,Fallowmoon,6,65,45,29,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,96,Moonday,Fallowmoon,7,70,50,34,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),30,97,Twiceday,Fallowmoon,8,60,40,24,30,From Arctic,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,98,Thriceday,Fallowmoon,9,50,30,26,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,99,Fourday,Fallowmoon,10,50,30,36,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,100,Freeday,Fallowmoon,11,60,40,21,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,101,Godsday,Fallowmoon,12,60,40,29,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,102,Moonday,Fallowmoon,13,60,40,29,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,103,Twiceday,Fallowmoon,14,60,40,21,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,104,Thriceday,Fallowmoon,15,65,45,34,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,105,Fourday,Fallowmoon,16,60,40,35,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,106,Freeday,Fallowmoon,17,50,30,29,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,107,Godsday,Fallowmoon,18,50,30,34,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,108,Moonday,Fallowmoon,19,65,45,36,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,109,Twiceday,Fallowmoon,20,65,45,34,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,110,Thriceday,Fallowmoon,21,60,40,32,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,111,Fourday,Fallowmoon,22,60,40,31,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,112,Freeday,Fallowmoon,23,65,45,26,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,113,Godsday,Fallowmoon,24,65,45,34,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,114,Moonday,Fallowmoon,25,65,45,28,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,115,Twiceday,Fallowmoon,26,70,55,30,15,From Tropics,70,55,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,116,Thriceday,Fallowmoon,27,65,45,40,30,From Arctic,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),40,117,Fourday,Fallowmoon,28,60,40,23,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,400,250,50,25
Light Rain (<1/2 inch),0,118,Freeday,Fallowmoon,29,40,20,26,0,Indescernable,40,15,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,119,Godsday,Fallowmoon,30,40,20,38,0,Indescernable,40,15,Coldwave,0,-,-,-,500,300,50,25
Severe Snowstorm,0,120,Moonday,Midsummer,1,65,45,67,0,Indescernable,70,45,Extreme Precipitation,0,-,-,-,20,20,10,5
Severe Snowstorm,0,121,Twiceday,Midsummer,2,65,45,45,0,Indescernable,70,45,Extreme Precipitation,0,-,-,-,20,20,10,5
Ice/Sleet Storm,0,122,Thriceday,Midsummer,3,70,55,67,0,Indescernable,75,60,Extreme Precipitation,0,-,-,-,50,30,15,10
Severe Snowstorm,10,123,Fourday,Midsummer,4,70,50,47,10,Prevailing Direction,75,50,Extreme Precipitation,5,-,-,-,20,20,10,5
No Precipitation,0,124,Freeday,Midsummer,5,75,55,52,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,125,Godsday,Midsummer,6,70,55,46,10,Prevailing Direction,75,60,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),20,126,Moonday,Midsummer,7,70,50,59,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),10,127,Twiceday,Midsummer,8,70,55,46,10,Prevailing Direction,75,60,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,128,Thriceday,Midsummer,9,70,55,67,10,Prevailing Direction,75,60,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,129,Fourday,Midsummer,10,65,45,58,20,From Arctic,65,45,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),30,130,Freeday,Midsummer,11,60,40,69,30,Prevailing Direction,60,40,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,15,131,Godsday,Midsummer,12,65,45,54,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,132,Moonday,Midsummer,13,50,30,63,25,From Arctic,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,133,Twiceday,Midsummer,14,65,45,53,10,From Tropics,70,45,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,134,Thriceday,Midsummer,15,70,55,41,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,135,Fourday,Midsummer,16,75,55,64,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,136,Freeday,Midsummer,17,70,55,68,10,Prevailing Direction,75,60,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),20,137,Godsday,Midsummer,18,65,45,61,20,From Arctic,65,45,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,5,138,Moonday,Midsummer,19,70,50,61,5,Prevailing Direction,75,50,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,139,Twiceday,Midsummer,20,70,55,58,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,140,Thriceday,Midsummer,21,70,50,52,15,Prevailing Direction,75,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,141,Fourday,Midsummer,22,65,45,61,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,142,Freeday,Midsummer,23,70,50,44,15,Prevailing Direction,75,50,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,143,Godsday,Midsummer,24,70,55,53,5,Prevailing Direction,75,60,Normal,2.5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,144,Moonday,Midsummer,25,75,55,51,0,Indescernable,80,60,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,145,Twiceday,Midsummer,26,70,55,57,10,Prevailing Direction,75,60,Normal,5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,146,Thriceday,Midsummer,27,80,65,50,0,Indescernable,85,70,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,147,Fourday,Midsummer,28,80,60,57,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,148,Freeday,Midsummer,29,75,55,64,10,Prevailing Direction,80,60,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,149,Godsday,Midsummer,30,70,50,57,25,From Arctic,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),15,150,Moonday,Haymoon,1,70,55,70,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,15,151,Twiceday,Haymoon,2,70,55,46,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),5,152,Thriceday,Haymoon,3,75,55,64,5,From Tropics,80,60,Normal,2.5,-,-,-,400,250,50,25
No Precipitation,0,153,Fourday,Haymoon,4,75,55,59,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,154,Freeday,Haymoon,5,75,55,41,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,155,Godsday,Haymoon,6,75,55,60,0,Indescernable,80,60,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,156,Moonday,Haymoon,7,70,55,58,10,Prevailing Direction,75,60,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,157,Twiceday,Haymoon,8,75,55,70,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,158,Thriceday,Haymoon,9,70,50,50,10,From Arctic,75,50,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,159,Fourday,Haymoon,10,70,55,63,0,Indescernable,75,60,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,160,Freeday,Haymoon,11,75,55,51,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,161,Godsday,Haymoon,12,75,55,50,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,162,Moonday,Haymoon,13,80,60,70,0,Indescernable,85,65,Heatwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),10,163,Twiceday,Haymoon,14,80,60,43,10,Prevailing Direction,85,65,Heatwave,5,-,-,-,400,250,50,25
No Precipitation,10,164,Thriceday,Haymoon,15,80,60,63,10,Prevailing Direction,85,65,Heatwave,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,165,Fourday,Haymoon,16,80,60,45,20,Prevailing Direction,85,60,Heatwave,10,0/-1/-2/-3,-,-,400,250,50,25
Light Rain (<1/2 inch),30,166,Freeday,Haymoon,17,80,60,57,30,From Arctic,85,60,Heatwave,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),40,167,Godsday,Haymoon,18,80,60,69,40,Prevailing Direction,80,60,Heatwave,20,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,40,168,Moonday,Haymoon,19,70,55,43,40,Prevailing Direction,70,55,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),30,169,Twiceday,Haymoon,20,75,55,44,30,From Tropics,80,55,Normal,15,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),20,170,Thriceday,Haymoon,21,75,55,53,20,Prevailing Direction,80,55,Normal,10,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,5,171,Fourday,Haymoon,22,75,55,50,5,Prevailing Direction,80,60,Normal,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,172,Freeday,Haymoon,23,75,55,58,0,Indescernable,80,60,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,173,Godsday,Haymoon,24,70,55,42,10,Prevailing Direction,75,60,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),0,174,Moonday,Haymoon,25,75,55,60,0,Indescernable,80,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,175,Twiceday,Haymoon,26,75,55,51,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,176,Thriceday,Haymoon,27,75,55,54,0,Indescernable,80,60,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,177,Fourday,Haymoon,28,65,45,56,0,Indescernable,70,45,Normal,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,178,Freeday,Haymoon,29,70,55,48,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,179,Godsday,Haymoon,30,70,55,62,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,180,Moonday,Harvest,1,60,40,32,0,Indescernable,60,40,Evening Mist/Fog: 6 hours,0,-,-,-,400,250,50,25
No Precipitation,0,181,Twiceday,Harvest,2,50,30,25,0,Indescernable,50,25,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,182,Thriceday,Harvest,3,40,20,27,15,Prevailing Direction,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,183,Fourday,Harvest,4,30,15,37,30,From Arctic,0,-25,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,184,Freeday,Harvest,5,40,20,30,15,From Tropics,40,-5,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,185,Godsday,Harvest,6,60,40,23,5,From Tropics,60,40,Normal,2.5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,186,Moonday,Harvest,7,60,40,35,0,Indescernable,60,40,Normal,0,-,-,-,400,250,50,25
Light Snow (1 inch),0,187,Twiceday,Harvest,8,35,15,25,0,Indescernable,35,10,Normal,0,-,-,-,400,250,50,25
