precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,45,32,Thriceday,Eostara,3,80,65,86,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,33,Fourday,Eostara,4,85,65,73,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,34,Freeday,Eostara,5,80,65,75,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,30,35,Godsday,Eostara,6,90,70,73,30,From Tropics,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),40,36,Moonday,Eostara,7,85,65,76,40,From Arctic,90,65,Normal,20,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,40,37,Twiceday,Eostara,8,85,65,83,40,Prevailing Direction,90,65,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,38,Thriceday,Eostara,9,80,65,77,45,From Arctic,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,39,Fourday,Eostara,10,85,70,79,35,From Tropics,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),45,40,Freeday,Eostara,11,85,65,75,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,45,41,Godsday,Eostara,12,80,65,80,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,42,Moonday,Eostara,13,80,65,74,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,43,Twiceday,Eostara,14,80,65,89,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,44,Thriceday,Eostara,15,85,65,82,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),0,45,Fourday,Eostara,16,80,65,79,0,Indescernable,90,75,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,46,Freeday,Eostara,17,85,70,85,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,47,Godsday,Eostara,18,85,70,87,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,48,Moonday,Eostara,19,85,65,77,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,49,Twiceday,Eostara,20,85,65,86,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,50,Thriceday,Eostara,21,85,70,90,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,51,Fourday,Eostara,22,85,65,72,10,Prevailing Direction,100,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,52,Freeday,Eostara,23,85,65,77,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,53,Godsday,Eostara,24,85,70,81,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,54,Moonday,Eostara,25,85,70,85,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,55,Twiceday,Eostara,26,85,65,73,10,Prevailing Direction,100,75,Normal,5,-,-,-,50,30,15,10
Light Rain (<1/2 inch),20,56,Thriceday,Eostara,27,80,65,88,20,Prevailing Direction,85,70,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Heavy Rain (<1.5 inch),30,57,Fourday,Eostara,28,80,65,84,30,From Arctic,85,70,Normal,15,-1/-2/-3/X,-1,0.75,50,30,15,10
No Precipitation,45,58,Freeday,Eostara,29,80,65,74,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,59,Godsday,Eostara,30,85,65,87,35,Prevailing Direction,95,70,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,35,60,Moonday,Pasturemoon,1,85,70,79,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),45,61,Twiceday,Pasturemoon,2,85,70,77,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
Heavy Rain (<1.5 inch),45,62,Thriceday,Pasturemoon,3,85,70,86,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,63,Fourday,Pasturemoon,4,90,70,82,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),45,64,Freeday,Pasturemoon,5,85,70,73,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,30,65,Godsday,Pasturemoon,6,95,75,73,30,From Tropics,110,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,66,Moonday,Pasturemoon,7,90,75,83,45,Prevailing Direction,95,80,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,67,Twiceday,Pasturemoon,8,90,75,79,45,Prevailing Direction,95,80,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,68,Thriceday,Pasturemoon,9,100,80,73,35,From Tropics,115,85,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,0,69,Fourday,Pasturemoon,10,105,80,71,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,70,Freeday,Pasturemoon,11,95,75,82,15,Prevailing Direction,115,85,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,71,Godsday,Pasturemoon,12,90,75,77,30,Prevailing Direction,100,80,Drought,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,20,72,Moonday,Pasturemoon,13,95,75,81,20,Prevailing Direction,110,80,Drought,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,10,73,Twiceday,Pasturemoon,14,105,80,74,10,From Tropics,125,90,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,74,Thriceday,Pasturemoon,15,105,80,87,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,75,Fourday,Pasturemoon,16,100,80,77,0,Indescernable,120,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,76,Freeday,Pasturemoon,17,105,80,84,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,77,Godsday,Pasturemoon,18,105,80,76,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,78,Moonday,Pasturemoon,19,105,80,83,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,79,Twiceday,Pasturemoon,20,100,80,74,10,Prevailing Direction,120,90,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,80,Thriceday,Pasturemoon,21,100,80,90,10,Prevailing Direction,120,90,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,81,Fourday,Pasturemoon,22,105,80,75,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,82,Freeday,Pasturemoon,23,95,75,86,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,83,Godsday,Pasturemoon,24,90,70,82,25,From Arctic,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),35,84,Moonday,Pasturemoon,25,85,70,75,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),45,85,Twiceday,Pasturemoon,26,85,70,82,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),0,86,Thriceday,Pasturemoon,27,85,70,73,0,Indescernable,100,80,Extreme Precipitation,0,-,-,-,150,100,25,15
No Precipitation,15,87,Fourday,Pasturemoon,28,85,70,79,15,Prevailing Direction,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,88,Freeday,Pasturemoon,29,90,70,72,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,89,Godsday,Pasturemoon,30,90,70,86,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,90,Moonday,Fallowmoon,1,90,70,54,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,91,Twiceday,Fallowmoon,2,90,75,69,5,Prevailing Direction,100,80,Normal,2.5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,92,Thriceday,Fallowmoon,3,95,75,43,0,Indescernable,110,80,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),10,93,Fourday,Fallowmoon,4,90,75,58,10,Prevailing Direction,100,80,Normal,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),20,94,Freeday,Fallowmoon,5,90,70,69,20,Prevailing Direction,95,70,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Heavy Rain (<1.5 inch),10,95,Godsday,Fallowmoon,6,90,75,61,10,Prevailing Direction,100,80,Normal,5,-,-,-,50,30,15,10
No Precipitation,0,96,Moonday,Fallowmoon,7,95,75,55,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,97,Twiceday,Fallowmoon,8,100,80,49,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,98,Thriceday,Fallowmoon,9,100,80,46,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,99,Fourday,Fallowmoon,10,105,80,65,0,Indescernable,120,85,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,100,Freeday,Fallowmoon,11,100,80,48,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,101,Godsday,Fallowmoon,12,115,85,44,5,From Tropics,130,95,Normal,2.5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),15,102,Moonday,Fallowmoon,13,100,80,60,15,From Arctic,115,85,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,0,103,Twiceday,Fallowmoon,14,115,85,43,0,Indescernable,130,95,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,104,Thriceday,Fallowmoon,15,100,80,41,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,105,Fourday,Fallowmoon,16,95,75,70,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Light Rain (<1/2 inch),15,106,Freeday,Fallowmoon,17,100,80,65,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Heavy Rain (<1.5 inch),5,107,Godsday,Fallowmoon,18,115,85,62,5,From Tropics,130,95,Normal,2.5,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,108,Moonday,Fallowmoon,19,115,85,64,0,Indescernable,130,95,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,109,Twiceday,Fallowmoon,20,115,85,66,0,Indescernable,130,95,Normal,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),10,110,Thriceday,Fallowmoon,21,100,80,53,10,From Arctic,115,85,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,111,Fourday,Fallowmoon,22,95,75,57,25,Prevailing Direction,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),15,112,Freeday,Fallowmoon,23,105,80,64,15,From Tropics,120,85,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Light Rain (<1/2 inch),25,113,Godsday,Fallowmoon,24,95,75,46,25,From Arctic,105,80,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,114,Moonday,Fallowmoon,25,105,80,48,10,From Tropics,120,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,115,Twiceday,Fallowmoon,26,115,85,69,0,Indescernable,130,95,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,116,Thriceday,Fallowmoon,27,115,85,67,0,Indescernable,130,95,Normal,0,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),45,117,Fourday,Fallowmoon,28,95,75,66,45,Prevailing,100,75,Gale,22.5,-2/-4/X/X,-3,2/3,50,30,15,10
No Precipitation,45,118,Freeday,Fallowmoon,29,90,75,62,45,Prevailing Direction,95,75,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,119,Godsday,Fallowmoon,30,90,75,48,45,Prevailing Direction,95,75,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,120,Moonday,Midsummer,1,90,70,82,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,121,Twiceday,Midsummer,2,90,75,81,35,Prevailing Direction,100,80,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,122,Thriceday,Midsummer,3,95,75,71,25,Prevailing Direction,110,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,123,Fourday,Midsummer,4,95,75,77,25,Prevailing Direction,110,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,0,124,Freeday,Midsummer,5,85,70,83,0,Indescernable,100,80,Extreme Precipitation,0,-,-,-,500,300,50,25
No Precipitation,0,125,Godsday,Midsummer,6,90,70,79,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,126,Moonday,Midsummer,7,95,75,81,0,Indescernable,115,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,127,Twiceday,Midsummer,8,90,70,73,15,From Arctic,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,128,Thriceday,Midsummer,9,90,75,90,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,129,Fourday,Midsummer,10,100,80,75,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,130,Freeday,Midsummer,11,100,80,89,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,131,Godsday,Midsummer,12,90,75,82,15,From Arctic,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,132,Moonday,Midsummer,13,90,70,82,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,133,Twiceday,Midsummer,14,90,70,71,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,134,Thriceday,Midsummer,15,90,70,83,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,135,Fourday,Midsummer,16,95,75,78,10,From Tropics,115,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,136,Freeday,Midsummer,17,100,80,75,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,137,Godsday,Midsummer,18,90,70,79,0,Indescernable,105,80,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,138,Moonday,Midsummer,19,125,90,72,0,Indescernable,145,105,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,15,139,Twiceday,Midsummer,20,125,90,76,15,Prevailing Direction,145,105,Heatwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,140,Thriceday,Midsummer,21,125,90,88,30,From Arctic,140,100,Heatwave,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,141,Fourday,Midsummer,22,125,90,88,30,Prevailing Direction,140,100,Heatwave,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),0,142,Freeday,Midsummer,23,125,90,75,0,Indescernable,145,105,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,0,143,Godsday,Midsummer,24,125,90,86,0,Indescernable,145,105,Heatwave,0,-,-,-,500,300,50,25
No Precipitation,15,144,Moonday,Midsummer,25,100,80,89,15,Prevailing Direction,120,90,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,145,Twiceday,Midsummer,26,115,85,88,5,From Tropics,135,100,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,15,146,Thriceday,Midsummer,27,105,80,74,15,Prevailing Direction,125,90,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,147,Fourday,Midsummer,28,95,75,75,30,From Arctic,110,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),20,148,Freeday,Midsummer,29,105,80,79,20,From Tropics,120,85,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,149,Godsday,Midsummer,30,105,80,76,20,Prevailing Direction,120,85,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),10,150,Moonday,Haymoon,1,105,80,74,10,Prevailing Direction,125,90,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,151,Twiceday,Haymoon,2,100,80,85,10,Prevailing Direction,120,90,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,152,Thriceday,Haymoon,3,90,75,88,20,From Arctic,100,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,153,Fourday,Haymoon,4,90,75,71,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),30,154,Freeday,Haymoon,5,90,70,71,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,30,155,Godsday,Haymoon,6,90,70,76,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,156,Moonday,Haymoon,7,90,70,81,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,157,Twiceday,Haymoon,8,90,75,73,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),5,158,Thriceday,Haymoon,9,100,80,78,5,From Tropics,120,90,Normal,2.5,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),0,159,Fourday,Haymoon,10,105,80,84,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,160,Freeday,Haymoon,11,90,75,88,0,Indescernable,105,85,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,161,Godsday,Haymoon,12,85,70,73,15,From Arctic,100,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,162,Moonday,Haymoon,13,85,70,79,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,163,Twiceday,Haymoon,14,90,70,80,30,Prevailing Direction,100,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),20,164,Thriceday,Haymoon,15,95,75,85,20,From Tropics,110,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,165,Fourday,Haymoon,16,95,75,87,20,Prevailing Direction,110,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,20,166,Freeday,Haymoon,17,95,75,74,20,Prevailing Direction,110,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,167,Godsday,Haymoon,18,100,80,73,5,Prevailing Direction,120,90,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,168,Moonday,Haymoon,19,100,80,83,5,Prevailing Direction,120,90,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,169,Twiceday,Haymoon,20,105,80,71,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,170,Thriceday,Haymoon,21,105,80,81,0,Indescernable,125,90,Normal,0,-,-,-,400,250,50,25
Heavy Rain (<1.5 inch),0,171,Fourday,Haymoon,22,105,80,74,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,172,Freeday,Haymoon,23,105,80,77,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,173,Godsday,Haymoon,24,105,80,76,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,174,Moonday,Haymoon,25,95,75,80,10,From Arctic,115,85,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,175,Twiceday,Haymoon,26,90,75,85,25,Prevailing Direction,100,80,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),35,176,Thriceday,Haymoon,27,90,70,72,35,Prevailing Direction,100,75,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,177,Fourday,Haymoon,28,85,70,80,45,From Arctic,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,178,Freeday,Haymoon,29,90,70,88,45,Prevailing Direction,95,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,179,Godsday,Haymoon,30,90,75,72,30,Prevailing Direction,100,80,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),40,180,Moonday,Harvest,1,85,70,86,40,From Arctic,90,70,Normal,20,-2/-4/X/X,-3,2/3,50,30,15,10
Moderate Rain (<3/4 inch),45,181,Twiceday,Harvest,2,85,65,75,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,30,182,Thriceday,Harvest,3,85,70,89,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,30,183,Fourday,Harvest,4,85,70,78,30,Prevailing Direction,95,75,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),40,184,Freeday,Harvest,5,85,65,73,40,Prevailing Direction,90,65,Normal,20,-2/-4/X/X,-3,2/3,150,100,25,15
