precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
Heavy Rain (<1.5 inch),0,47,Godsday,Eostara,18,70,55,89,0,Indescernable,80,65,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,48,Moonday,Eostara,19,80,60,76,0,Indescernable,90,70,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,49,Twiceday,Eostara,20,75,55,83,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,50,Thriceday,Eostara,21,70,55,87,25,Prevailing Direction,75,60,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Moderate Rain (<3/4 inch),35,51,Fourday,Eostara,22,70,50,79,35,Prevailing Direction,75,50,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Heavy Rain (<1.5 inch),0,52,Freeday,Eostara,23,50,30,86,0,Indescernable,50,25,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,53,Godsday,Eostara,24,50,30,76,15,Prevailing Direction,50,10,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,54,Moonday,Eostara,25,50,30,81,25,Prevailing Direction,50,0,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Moderate Rain (<3/4 inch),35,55,Twiceday,Eostara,26,50,30,84,35,From Arctic,50,-5,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Moderate Rain (<3/4 inch),25,56,Thriceday,Eostara,27,60,40,74,25,Prevailing Direction,65,40,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
No Precipitation,40,57,Fourday,Eostara,28,50,30,88,40,From Arctic,50,-5,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,58,Freeday,Eostara,29,60,40,71,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,40,59,Godsday,Eostara,30,60,40,71,40,Prevailing Direction,60,40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,60,Moonday,Pasturemoon,1,60,40,66,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,61,Twiceday,Pasturemoon,2,60,40,52,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,62,Thriceday,Pasturemoon,3,70,50,48,35,From Tropics,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
No Precipitation,35,63,Fourday,Pasturemoon,4,70,50,49,35,Prevailing Direction,70,50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),25,64,Freeday,Pasturemoon,5,75,55,55,25,From Tropics,80,55,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,65,Godsday,Pasturemoon,6,70,50,47,40,From Arctic,70,50,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),30,66,Moonday,Pasturemoon,7,75,55,53,30,From Tropics,80,55,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,15,67,Twiceday,Pasturemoon,8,80,60,68,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,68,Thriceday,Pasturemoon,9,70,55,50,30,From Arctic,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,69,Fourday,Pasturemoon,10,65,45,66,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,70,Freeday,Pasturemoon,11,70,50,62,30,Prevailing Direction,70,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,71,Godsday,Pasturemoon,12,70,55,43,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),25,72,Moonday,Pasturemoon,13,70,50,60,25,Prevailing Direction,70,50,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,73,Twiceday,Pasturemoon,14,70,55,49,10,Prevailing Direction,75,60,Normal,5,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),20,74,Thriceday,Pasturemoon,15,65,45,60,20,From Arctic,65,45,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,75,Fourday,Pasturemoon,16,60,40,49,35,Prevailing Direction,60,40,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),25,76,Freeday,Pasturemoon,17,65,45,43,25,Prevailing Direction,65,45,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Light Rain (<1/2 inch),15,77,Godsday,Pasturemoon,18,70,50,49,15,Prevailing Direction,75,50,Normal,7.5,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),5,78,Moonday,Pasturemoon,19,75,55,70,5,From Tropics,80,60,Normal,2.5,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),15,79,Twiceday,Pasturemoon,20,70,55,49,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
No Precipitation,15,80,Thriceday,Pasturemoon,21,70,55,59,15,Prevailing Direction,75,60,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,81,Fourday,Pasturemoon,22,80,60,52,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,82,Freeday,Pasturemoon,23,70,55,56,10,From Arctic,75,60,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,83,Godsday,Pasturemoon,24,60,40,47,0,Indescernable,65,40,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,84,Moonday,Pasturemoon,25,70,50,58,0,Indescernable,75,50,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,85,Twiceday,Pasturemoon,26,70,50,56,0,Indescernable,75,50,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,86,Thriceday,Pasturemoon,27,75,55,44,0,Indescernable,80,60,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,87,Fourday,Pasturemoon,28,80,65,50,0,Indescernable,85,70,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,88,Freeday,Pasturemoon,29,85,65,64,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),10,89,Godsday,Pasturemoon,30,80,60,64,10,From Arctic,85,65,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,90,Moonday,Fallowmoon,1,80,65,69,0,Indescernable,85,70,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,91,Twiceday,Fallowmoon,2,85,65,44,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,92,Thriceday,Fallowmoon,3,90,70,43,0,Indescernable,100,75,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,93,Fourday,Fallowmoon,4,85,70,62,10,Prevailing Direction,95,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,25,94,Freeday,Fallowmoon,5,80,65,50,25,From Arctic,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,25,95,Godsday,Fallowmoon,6,80,65,66,25,Prevailing Direction,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,10,96,Moonday,Fallowmoon,7,85,65,43,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,97,Twiceday,Fallowmoon,8,85,65,52,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,98,Thriceday,Fallowmoon,9,80,65,70,25,Prevailing Direction,85,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),0,99,Fourday,Fallowmoon,10,60,40,64,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,15,100,Freeday,Fallowmoon,11,60,40,58,15,Prevailing Direction,65,40,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,101,Godsday,Fallowmoon,12,60,40,61,15,Prevailing Direction,65,40,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,102,Moonday,Fallowmoon,13,60,40,60,0,Indescernable,65,40,Coldwave,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,103,Twiceday,Fallowmoon,14,60,40,57,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,104,Thriceday,Fallowmoon,15,70,55,53,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,105,Fourday,Fallowmoon,16,75,55,68,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,106,Freeday,Fallowmoon,17,85,65,49,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,107,Godsday,Fallowmoon,18,85,65,41,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,108,Moonday,Fallowmoon,19,90,70,53,0,Indescernable,100,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,109,Twiceday,Fallowmoon,20,90,70,57,0,Indescernable,100,75,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,110,Thriceday,Fallowmoon,21,90,75,68,0,Indescernable,100,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,111,Fourday,Fallowmoon,22,95,75,67,0,Indescernable,110,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,15,112,Freeday,Fallowmoon,23,90,75,44,15,Prevailing Direction,100,80,Drought,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,113,Godsday,Fallowmoon,24,85,65,66,0,Indescernable,95,70,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,114,Moonday,Fallowmoon,25,80,65,43,10,Prevailing Direction,85,70,Drought,5,-,-,-,500,300,50,25
No Precipitation,25,115,Twiceday,Fallowmoon,26,80,60,64,25,Prevailing Direction,85,60,Drought,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,116,Thriceday,Fallowmoon,27,70,55,65,35,From Arctic,70,55,Drought,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),45,117,Fourday,Fallowmoon,28,65,45,60,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,118,Freeday,Fallowmoon,29,65,45,56,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,119,Godsday,Fallowmoon,30,70,55,55,35,From Tropics,70,55,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,20,120,Moonday,Midsummer,1,75,55,73,20,Prevailing Direction,80,60,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,121,Twiceday,Midsummer,2,70,50,84,35,From Arctic,75,50,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,122,Thriceday,Midsummer,3,65,45,72,45,From Arctic,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,123,Fourday,Midsummer,4,70,55,77,35,From Tropics,75,60,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),25,124,Freeday,Midsummer,5,75,55,87,25,Prevailing Direction,80,60,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,10,125,Godsday,Midsummer,6,80,60,85,10,Prevailing Direction,90,70,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),20,126,Moonday,Midsummer,7,70,55,71,20,From Arctic,75,60,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Moderate Rain (<3/4 inch),10,127,Twiceday,Midsummer,8,80,60,78,10,From Tropics,90,70,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,128,Thriceday,Midsummer,9,80,65,81,0,Indescernable,90,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,129,Fourday,Midsummer,10,85,65,76,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,130,Freeday,Midsummer,11,85,70,88,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,131,Godsday,Midsummer,12,90,70,83,0,Indescernable,105,80,Normal,0,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),10,132,Moonday,Midsummer,13,85,70,85,10,Prevailing Direction,100,80,Normal,5,-,-,-,50,30,15,10
No Precipitation,0,133,Twiceday,Midsummer,14,90,70,82,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,134,Thriceday,Midsummer,15,90,75,74,0,Indescernable,105,85,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,135,Fourday,Midsummer,16,90,75,84,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,136,Freeday,Midsummer,17,95,75,81,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
Heavy Rain (<1.5 inch),0,137,Godsday,Midsummer,18,105,80,86,0,Indescernable,125,90,Normal,0,-,-,-,50,30,15,10
No Precipitation,15,138,Moonday,Midsummer,19,95,75,78,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Ice/Sleet Storm,0,139,Twiceday,Midsummer,20,85,70,88,0,Indescernable,100,80,Extreme Precipitation,0,-,-,-,50,30,15,10
Light Rain (<1/2 inch),10,140,Thriceday,Midsummer,21,85,65,90,10,Prevailing Direction,100,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,141,Fourday,Midsummer,22,85,65,76,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,142,Freeday,Midsummer,23,85,65,84,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,143,Godsday,Midsummer,24,115,85,76,0,Indescernable,135,100,Heatwave,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),0,144,Moonday,Midsummer,25,115,85,76,0,Indescernable,135,100,Heatwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,145,Twiceday,Midsummer,26,115,85,74,0,Indescernable,135,100,Heatwave,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,146,Thriceday,Midsummer,27,115,85,89,0,Indescernable,135,100,Heatwave,0,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,147,Fourday,Midsummer,28,115,85,82,0,Indescernable,135,100,Heatwave,0,-,-,-,400,250,50,25
No Precipitation,15,148,Freeday,Midsummer,29,95,75,78,15,Prevailing Direction,115,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,149,Godsday,Midsummer,30,100,80,78,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,150,Moonday,Haymoon,1,95,75,74,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,151,Twiceday,Haymoon,2,95,75,83,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,152,Thriceday,Haymoon,3,90,75,85,0,Indescernable,105,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,153,Fourday,Haymoon,4,90,70,83,10,Prevailing Direction,105,80,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,154,Freeday,Haymoon,5,90,75,79,0,Indescernable,105,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,155,Godsday,Haymoon,6,90,75,74,0,Indescernable,105,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,156,Moonday,Haymoon,7,85,70,90,10,From Arctic,100,80,Drought,5,-,-,-,500,300,50,25
No Precipitation,10,157,Twiceday,Haymoon,8,85,70,72,10,Prevailing Direction,100,80,Normal,5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,158,Thriceday,Haymoon,9,90,75,90,0,Indescernable,105,85,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,159,Fourday,Haymoon,10,90,70,90,10,Prevailing Direction,105,80,Normal,5,-,-,-,400,250,50,25
No Precipitation,0,160,Freeday,Haymoon,11,90,75,76,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,161,Godsday,Haymoon,12,95,75,87,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,162,Moonday,Haymoon,13,95,75,85,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,163,Twiceday,Haymoon,14,90,75,77,0,Indescernable,105,85,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,164,Thriceday,Haymoon,15,90,70,72,10,Prevailing Direction,105,80,Normal,5,-,-,-,150,100,25,15
No Precipitation,25,165,Fourday,Haymoon,16,85,70,80,25,Prevailing Direction,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),70,166,Freeday,Haymoon,17,80,60,78,70,Prevailing,80,60,Gale,35,-4/-6/X/X,-4,0.5,50,30,15,10
No Precipitation,45,167,Godsday,Haymoon,18,80,60,89,45,Prevailing Direction,85,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Heavy Rain (<1.5 inch),35,168,Moonday,Haymoon,19,80,65,74,35,Prevailing Direction,85,70,Normal,17.5,-2/-4/X/X,-3,2/3,50,30,15,10
Heavy Rain (<1.5 inch),0,169,Twiceday,Haymoon,20,70,55,72,0,Indescernable,80,65,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,170,Thriceday,Haymoon,21,80,60,90,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,171,Fourday,Haymoon,22,75,55,87,10,Prevailing Direction,85,65,Normal,5,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,172,Freeday,Haymoon,23,85,65,75,0,Indescernable,100,75,Normal,0,-,-,-,50,30,15,10
Moderate Rain (<3/4 inch),10,173,Godsday,Haymoon,24,80,60,74,10,From Arctic,90,70,Normal,5,-,-,-,150,100,25,15
No Precipitation,0,174,Moonday,Haymoon,25,80,65,82,0,Indescernable,90,75,Normal,0,-,-,-,500,300,50,25
Heavy Rain (<1.5 inch),10,175,Twiceday,Haymoon,26,80,60,87,10,Prevailing Direction,90,70,Normal,5,-,-,-,50,30,15,10
Heavy Rain (<1.5 inch),0,176,Thriceday,Haymoon,27,85,70,85,0,Indescernable,100,80,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,177,Fourday,Haymoon,28,90,70,71,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,178,Freeday,Haymoon,29,90,75,82,0,Indescernable,105,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,179,Godsday,Haymoon,30,95,75,77,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,180,Moonday,Harvest,1,85,65,46,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,181,Twiceday,Harvest,2,80,65,52,0,Indescernable,85,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,182,Thriceday,Harvest,3,80,60,62,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,183,Fourday,Harvest,4,80,60,54,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,184,Freeday,Harvest,5,85,65,63,5,From Tropics,95,70,Normal,2.5,-,-,-,150,100,25,15
No Precipitation,0,185,Godsday,Harvest,6,85,65,66,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,186,Moonday,Harvest,7,85,65,56,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),10,187,Twiceday,Harvest,8,80,65,60,10,Prevailing Direction,85,70,Normal,5,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),20,188,Thriceday,Harvest,9,80,60,66,20,Prevailing Direction,85,60,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
Trace Rain (<1/8 inch),30,189,Fourday,Harvest,10,70,55,47,30,From Arctic,70,55,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
