precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,15,83,Godsday,Pasturemoon,24,85,65,80,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,84,Moonday,Pasturemoon,25,85,65,75,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,85,Twiceday,Pasturemoon,26,85,65,74,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,86,Thriceday,Pasturemoon,27,85,65,81,15,Prevailing Direction,100,75,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Heavy Rain (<1.5 inch),0,87,Fourday,Pasturemoon,28,75,55,83,0,Indescernable,85,65,Normal,0,-,-,-,50,30,15,10
No Precipitation,0,88,Freeday,Pasturemoon,29,75,55,87,0,Indescernable,85,65,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,89,Godsday,Pasturemoon,30,80,60,77,0,Indescernable,90,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,90,Moonday,Fallowmoon,1,75,55,75,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,91,Twiceday,Fallowmoon,2,80,60,83,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,92,Thriceday,Fallowmoon,3,75,55,86,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,93,Fourday,Fallowmoon,4,75,55,76,15,Prevailing Direction,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),5,94,Freeday,Fallowmoon,5,80,60,73,5,Prevailing Direction,90,70,Normal,2.5,-,-,-,150,100,25,15
No Precipitation,5,95,Godsday,Fallowmoon,6,80,60,72,5,Prevailing Direction,90,70,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,96,Moonday,Fallowmoon,7,75,55,88,20,Prevailing Direction,80,60,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),10,97,Twiceday,Fallowmoon,8,80,60,75,10,Prevailing Direction,90,70,Normal,5,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,98,Thriceday,Fallowmoon,9,80,65,87,0,Indescernable,90,75,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,99,Fourday,Fallowmoon,10,85,70,81,0,Indescernable,100,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,100,Freeday,Fallowmoon,11,90,70,77,0,Indescernable,105,80,Normal,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,101,Godsday,Fallowmoon,12,90,75,72,0,Indescernable,105,85,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,102,Moonday,Fallowmoon,13,95,75,73,0,Indescernable,115,85,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,103,Twiceday,Fallowmoon,14,100,80,87,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,104,Thriceday,Fallowmoon,15,100,80,79,0,Indescernable,120,90,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,105,Fourday,Fallowmoon,16,100,80,75,0,Indescernable,120,90,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,106,Freeday,Fallowmoon,17,95,75,72,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,107,Godsday,Fallowmoon,18,100,80,73,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,15,108,Moonday,Fallowmoon,19,90,75,87,15,Prevailing Direction,105,85,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Moderate Rain (<3/4 inch),25,109,Twiceday,Fallowmoon,20,85,70,82,25,From Arctic,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,150,100,25,15
Moderate Rain (<3/4 inch),15,110,Thriceday,Fallowmoon,21,90,70,73,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,150,100,25,15
Moderate Rain (<3/4 inch),5,111,Fourday,Fallowmoon,22,90,75,74,5,Prevailing Direction,105,85,Normal,2.5,-,-,-,150,100,25,15
No Precipitation,5,112,Freeday,Fallowmoon,23,90,75,90,5,Prevailing Direction,105,85,Normal,2.5,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,113,Godsday,Fallowmoon,24,100,80,78,0,Indescernable,120,90,Normal,0,-,-,-,400,250,50,25
Light Rain (<1/2 inch),10,114,Moonday,Fallowmoon,25,95,75,85,10,Prevailing Direction,115,85,Normal,5,-,-,-,400,250,50,25
Light Rain (<1/2 inch),20,115,Twiceday,Fallowmoon,26,90,75,78,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,116,Thriceday,Fallowmoon,27,90,75,83,20,Prevailing Direction,100,80,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Light Rain (<1/2 inch),30,117,Fourday,Fallowmoon,28,85,70,78,30,From Arctic,95,75,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,45,118,Freeday,Fallowmoon,29,85,65,81,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,119,Godsday,Fallowmoon,30,85,65,76,45,Prevailing Direction,90,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),0,120,Moonday,Midsummer,1,75,55,67,0,Indescernable,80,60,Normal,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,121,Twiceday,Midsummer,2,85,65,68,0,Indescernable,95,70,Evening Mist/Fog: 5 hours,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),0,122,Thriceday,Midsummer,3,90,75,50,0,Indescernable,100,80,Normal,0,-,-,-,150,100,25,15
No Precipitation,0,123,Fourday,Midsummer,4,95,75,70,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,124,Freeday,Midsummer,5,95,75,69,0,Indescernable,110,80,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,125,Godsday,Midsummer,6,95,75,54,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),10,126,Moonday,Midsummer,7,90,70,44,10,From Arctic,100,75,Normal,5,-,-,-,400,250,50,25
No Precipitation,10,127,Twiceday,Midsummer,8,90,70,70,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,128,Thriceday,Midsummer,9,90,70,56,10,Prevailing Direction,100,75,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,129,Fourday,Midsummer,10,85,70,47,25,Prevailing Direction,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Moderate Rain (<3/4 inch),0,130,Freeday,Midsummer,11,60,40,65,0,Indescernable,65,40,Coldwave,0,-,-,-,150,100,25,15
No Precipitation,0,131,Godsday,Midsummer,12,60,40,56,0,Indescernable,65,40,Coldwave,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,132,Moonday,Midsummer,13,60,40,56,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
Moderate Rain (<3/4 inch),0,133,Twiceday,Midsummer,14,60,40,45,0,Indescernable,65,40,Coldwave,0,-,-,-,150,100,25,15
Moderate Rain (<3/4 inch),10,134,Thriceday,Midsummer,15,60,40,68,10,From Arctic,65,40,Coldwave,5,-,-,-,150,100,25,15
Light Rain (<1/2 inch),0,135,Fourday,Midsummer,16,60,40,69,0,Indescernable,65,40,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,136,Freeday,Midsummer,17,75,55,52,0,Indescernable,80,60,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,137,Godsday,Midsummer,18,80,60,69,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,138,Moonday,Midsummer,19,80,65,49,0,Indescernable,85,70,Normal,0,-,-,-,500,300,50,25
Moderate Rain (<3/4 inch),0,139,Twiceday,Midsummer,20,70,55,66,0,Indescernable,75,60,Normal,0,-,-,-,150,100,25,15
No Precipitation,15,140,Thriceday,Midsummer,21,65,45,56,15,From Arctic,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,141,Fourday,Midsummer,22,65,45,42,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Light Rain (<1/2 inch),20,142,Freeday,Midsummer,23,70,50,43,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,20,143,Godsday,Midsummer,24,70,50,70,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),30,144,Moonday,Midsummer,25,65,45,65,30,Prevailing Direction,65,45,Normal,15,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),20,145,Twiceday,Midsummer,26,70,50,58,20,Prevailing Direction,70,50,Normal,10,0/-1/-2/-3,-,-,400,250,50,25
No Precipitation,35,146,Thriceday,Midsummer,27,65,45,47,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,147,Fourday,Midsummer,28,65,45,61,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,148,Freeday,Midsummer,29,70,55,68,30,Prevailing Direction,70,55,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,149,Godsday,Midsummer,30,80,60,64,15,From Tropics,85,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Severe Snowstorm,0,150,Moonday,Haymoon,1,70,50,63,0,Indescernable,75,50,Extreme Precipitation,0,-,-,-,20,20,10,5
Light Rain (<1/2 inch),0,151,Twiceday,Haymoon,2,80,60,60,0,Indescernable,85,65,Normal,0,-,-,-,400,250,50,25
Trace Rain (<1/8 inch),0,152,Thriceday,Haymoon,3,85,65,60,0,Indescernable,95,70,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,153,Fourday,Haymoon,4,85,65,43,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,154,Freeday,Haymoon,5,90,70,64,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,155,Godsday,Haymoon,6,95,75,52,0,Indescernable,110,80,Normal,0,-,-,-,500,300,50,25
Severe Snowstorm,0,156,Moonday,Haymoon,7,85,70,59,0,Indescernable,95,75,Extreme Precipitation,0,-,-,-,20,20,10,5
No Precipitation,0,157,Twiceday,Haymoon,8,90,70,47,0,Indescernable,100,75,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,158,Thriceday,Haymoon,9,85,65,52,10,From Arctic,95,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,159,Fourday,Haymoon,10,80,60,57,25,From Arctic,85,60,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,160,Freeday,Haymoon,11,75,55,46,40,Prevailing Direction,75,55,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,161,Godsday,Haymoon,12,70,55,63,45,Prevailing Direction,70,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),35,162,Moonday,Haymoon,13,75,55,61,35,Prevailing Direction,80,55,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,163,Twiceday,Haymoon,14,75,55,68,35,Prevailing Direction,80,55,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),0,164,Thriceday,Haymoon,15,50,30,54,0,Indescernable,50,25,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,10,165,Fourday,Haymoon,16,50,30,64,10,Prevailing Direction,50,15,Coldwave,5,-,-,-,500,300,50,25
No Precipitation,0,166,Freeday,Haymoon,17,50,30,44,0,Indescernable,50,25,Coldwave,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,167,Godsday,Haymoon,18,70,55,60,0,Indescernable,75,60,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,168,Moonday,Haymoon,19,70,55,60,0,Indescernable,75,60,Normal,0,-,-,-,500,300,50,25
Light Rain (<1/2 inch),0,169,Twiceday,Haymoon,20,50,30,62,0,Indescernable,50,25,Coldwave,0,-,-,-,400,250,50,25
No Precipitation,0,170,Thriceday,Haymoon,21,50,30,46,0,Indescernable,50,25,Coldwave,0,-,-,-,500,300,50,25
No Precipitation,15,171,Fourday,Haymoon,22,50,30,58,15,From Arctic,50,10,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,172,Freeday,Haymoon,23,50,30,49,15,Prevailing Direction,50,10,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,173,Godsday,Haymoon,24,50,30,60,30,Prevailing Direction,50,0,Coldwave,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,174,Moonday,Haymoon,25,50,30,45,15,From Tropics,50,10,Coldwave,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,175,Twiceday,Haymoon,26,65,45,69,15,Prevailing Direction,70,45,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
Trace Rain (<1/8 inch),25,176,Thriceday,Haymoon,27,60,40,50,25,From Arctic,60,40,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
No Precipitation,40,177,Fourday,Haymoon,28,60,40,60,40,From Arctic,60,40,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
Light Rain (<1/2 inch),45,178,Freeday,Haymoon,29,60,40,59,45,Prevailing Direction,60,40,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,35,179,Godsday,Haymoon,30,65,45,56,35,Prevailing Direction,65,45,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,180,Moonday,Harvest,1,50,30,76,45,From Arctic,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Moderate Rain (<3/4 inch),35,181,Twiceday,Harvest,2,60,40,90,35,Prevailing Direction,65,40,Normal,17.5,-2/-4/X/X,-3,2/3,150,100,25,15
Light Rain (<1/2 inch),45,182,Thriceday,Harvest,3,50,30,82,45,Prevailing Direction,50,-5,Normal,22.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,30,183,Fourday,Harvest,4,70,50,81,30,From Tropics,75,50,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,184,Freeday,Harvest,5,65,45,81,45,Prevailing Direction,65,45,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,185,Godsday,Harvest,6,70,55,73,30,From Tropics,75,60,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
Heavy Rain (<1.5 inch),20,186,Moonday,Harvest,7,80,60,87,20,From Tropics,85,65,Normal,10,0/-1/-2/-3,-,-,50,30,15,10
