precip,wind_max,day,weekday,month,monthday,hi,lo,humiditymod,wind,windir,eff_high,eff_low,spec,wind_low,wind_missile,wind_melee,wind_move,viz_day,viz_twi,viz_moon,viz_dark
No Precipitation,0,100,Freeday,Fallowmoon,11,90,75,38,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,101,Godsday,Fallowmoon,12,90,70,26,10,Prevailing Direction,95,70,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,102,Moonday,Fallowmoon,13,95,75,33,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,103,Twiceday,Fallowmoon,14,100,80,40,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,104,Thriceday,Fallowmoon,15,100,80,39,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,105,Fourday,Fallowmoon,16,105,80,24,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,106,Freeday,Fallowmoon,17,115,85,23,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,107,Godsday,Fallowmoon,18,115,85,33,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,108,Moonday,Fallowmoon,19,115,85,38,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,109,Twiceday,Fallowmoon,20,100,80,25,10,From Arctic,110,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,10,110,Thriceday,Fallowmoon,21,100,80,32,10,Prevailing Direction,110,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,111,Fourday,Fallowmoon,22,105,80,30,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,112,Freeday,Fallowmoon,23,115,85,36,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,113,Godsday,Fallowmoon,24,115,85,30,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,114,Moonday,Fallowmoon,25,105,80,22,10,Prevailing Direction,115,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,115,Twiceday,Fallowmoon,26,115,85,23,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,116,Thriceday,Fallowmoon,27,115,85,27,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,117,Fourday,Fallowmoon,28,100,80,31,10,From Arctic,110,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,20,118,Freeday,Fallowmoon,29,95,75,37,20,Prevailing Direction,100,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,35,119,Godsday,Fallowmoon,30,90,75,21,35,Prevailing Direction,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,120,Moonday,Midsummer,1,90,70,37,45,Prevailing Direction,90,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),0,121,Twiceday,Midsummer,2,100,80,33,0,Indescernable,110,85,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,122,Thriceday,Midsummer,3,95,75,35,10,Prevailing Direction,105,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,123,Fourday,Midsummer,4,90,75,27,25,Prevailing Direction,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,40,124,Freeday,Midsummer,5,90,70,25,40,Prevailing Direction,90,70,Normal,20,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,125,Godsday,Midsummer,6,85,70,31,45,Prevailing Direction,85,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,126,Moonday,Midsummer,7,85,70,24,45,From Arctic,85,70,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,127,Twiceday,Midsummer,8,90,75,23,35,From Tropics,95,75,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
Trace Rain (<1/8 inch),25,128,Thriceday,Midsummer,9,95,75,32,25,Prevailing Direction,100,75,Normal,12.5,-1/-2/-3/X,-1,0.75,400,250,50,25
Trace Rain (<1/8 inch),0,129,Fourday,Midsummer,10,115,85,30,0,Indescernable,125,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,10,130,Freeday,Midsummer,11,105,80,32,10,Prevailing Direction,115,85,Normal,5,-,-,-,500,300,50,25
No Precipitation,0,131,Godsday,Midsummer,12,115,85,37,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,132,Moonday,Midsummer,13,115,85,25,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),0,133,Twiceday,Midsummer,14,115,85,37,0,Indescernable,125,90,Normal,0,-,-,-,400,250,50,25
No Precipitation,0,134,Thriceday,Midsummer,15,115,85,28,0,Indescernable,125,90,Normal,0,-,-,-,500,300,50,25
Trace Rain (<1/8 inch),65,135,Fourday,Midsummer,16,95,75,39,65,Prevailing,95,75,Gale,32.5,-4/-6/X/X,-4,0.5,400,250,50,25
No Precipitation,45,136,Freeday,Midsummer,17,105,80,27,45,From Tropics,105,80,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,137,Godsday,Midsummer,18,95,75,40,45,From Arctic,95,75,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,138,Moonday,Midsummer,19,105,80,37,35,From Tropics,110,80,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,0,139,Twiceday,Midsummer,20,115,85,34,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,140,Thriceday,Midsummer,21,115,85,31,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,141,Fourday,Midsummer,22,100,80,35,10,From Arctic,110,85,Drought,5,-,-,-,500,300,50,25
No Precipitation,0,142,Freeday,Midsummer,23,105,80,35,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,143,Godsday,Midsummer,24,115,85,37,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,144,Moonday,Midsummer,25,115,85,21,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,145,Twiceday,Midsummer,26,105,80,39,0,Indescernable,115,85,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,146,Thriceday,Midsummer,27,115,85,40,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,147,Fourday,Midsummer,28,115,85,31,0,Indescernable,125,90,Drought,0,-,-,-,500,300,50,25
No Precipitation,0,148,Freeday,Midsummer,29,95,75,36,0,Indescernable,105,80,Drought,0,-,-,-,500,300,50,25
No Precipitation,10,149,Godsday,Midsummer,30,90,75,35,10,Prevailing Direction,95,80,Drought,5,-,-,-,500,300,50,25
No Precipitation,25,150,Moonday,Haymoon,1,85,70,32,25,From Arctic,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,151,Twiceday,Haymoon,2,90,70,30,15,Prevailing Direction,95,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,152,Thriceday,Haymoon,3,90,75,39,5,Prevailing Direction,95,80,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,15,153,Fourday,Haymoon,4,85,70,30,15,From Arctic,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,154,Freeday,Haymoon,5,80,65,39,30,From Arctic,80,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,155,Godsday,Haymoon,6,85,70,31,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,156,Moonday,Haymoon,7,85,70,25,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,157,Twiceday,Haymoon,8,90,70,40,5,Prevailing Direction,95,70,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,0,158,Thriceday,Haymoon,9,90,75,33,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,159,Fourday,Haymoon,10,90,75,32,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,160,Freeday,Haymoon,11,90,75,22,0,Indescernable,95,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,161,Godsday,Haymoon,12,85,70,31,15,From Arctic,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,162,Moonday,Haymoon,13,85,70,32,15,Prevailing Direction,90,70,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,25,163,Twiceday,Haymoon,14,80,65,35,25,From Arctic,80,65,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,164,Thriceday,Haymoon,15,85,65,29,15,Prevailing Direction,90,65,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,165,Fourday,Haymoon,16,85,70,26,0,Indescernable,90,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,166,Freeday,Haymoon,17,90,70,36,0,Indescernable,95,70,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,167,Godsday,Haymoon,18,95,75,37,0,Indescernable,105,80,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,168,Moonday,Haymoon,19,105,80,22,0,Indescernable,115,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,0,169,Twiceday,Haymoon,20,100,80,36,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,15,170,Thriceday,Haymoon,21,95,75,34,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,15,171,Fourday,Haymoon,22,95,75,33,15,Prevailing Direction,105,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,5,172,Freeday,Haymoon,23,105,80,26,5,From Tropics,115,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,173,Godsday,Haymoon,24,100,80,35,5,Prevailing Direction,110,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,5,174,Moonday,Haymoon,25,100,80,23,5,Prevailing Direction,110,85,Normal,2.5,-,-,-,500,300,50,25
No Precipitation,20,175,Twiceday,Haymoon,26,90,75,31,20,From Arctic,95,75,Normal,10,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,30,176,Thriceday,Haymoon,27,90,70,34,30,Prevailing Direction,95,70,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,15,177,Fourday,Haymoon,28,90,75,31,15,Prevailing Direction,95,80,Normal,7.5,0/-1/-2/-3,-,-,500,300,50,25
No Precipitation,0,178,Freeday,Haymoon,29,100,80,30,0,Indescernable,110,85,Normal,0,-,-,-,500,300,50,25
No Precipitation,10,179,Godsday,Haymoon,30,95,75,38,10,Prevailing Direction,105,80,Normal,5,-,-,-,500,300,50,25
No Precipitation,25,180,Moonday,Harvest,1,90,75,22,25,Prevailing Direction,95,75,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
Trace Rain (<1/8 inch),35,181,Twiceday,Harvest,2,85,70,35,35,From Arctic,90,70,Normal,17.5,-2/-4/X/X,-3,2/3,400,250,50,25
No Precipitation,45,182,Thriceday,Harvest,3,85,65,21,45,Prevailing Direction,85,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,183,Fourday,Harvest,4,80,65,35,45,Prevailing Direction,80,65,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,184,Freeday,Harvest,5,80,60,39,45,Prevailing Direction,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,185,Godsday,Harvest,6,75,55,29,45,Prevailing Direction,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,186,Moonday,Harvest,7,75,55,32,45,From Arctic,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,187,Twiceday,Harvest,8,75,55,28,45,Prevailing Direction,75,55,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,188,Thriceday,Harvest,9,80,60,37,45,Prevailing Direction,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,30,189,Fourday,Harvest,10,80,65,29,30,Prevailing Direction,80,65,Normal,15,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,45,190,Freeday,Harvest,11,80,60,33,45,Prevailing Direction,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,191,Godsday,Harvest,12,80,65,32,35,Prevailing Direction,80,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,25,192,Moonday,Harvest,13,85,70,38,25,From Tropics,90,70,Normal,12.5,-1/-2/-3/X,-1,0.75,500,300,50,25
No Precipitation,35,193,Twiceday,Harvest,14,85,65,28,35,Prevailing Direction,90,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,45,194,Thriceday,Harvest,15,80,60,25,45,From Arctic,80,60,Normal,22.5,-2/-4/X/X,-3,2/3,500,300,50,25
No Precipitation,35,195,Fourday,Harvest,16,80,65,35,35,Prevailing Direction,80,65,Normal,17.5,-2/-4/X/X,-3,2/3,500,300,50,25
